#Gene	syn.obs	syn.haps	lgd.obs	lgd.haps	dmis.obs	dmis.haps	lgd/dmis.obs	lgd/dmis.haps
CUL4A	0	55	0	5	0	31	0	0
LAMP1	0	30	0	0	0	13	0	0
GRTP1	0	20	0	68	0	47	0	0
ADPRHL1	1	356	0	272	0	92	0	0
DCUN1D2	0	21	0	0	0	8	0	0
TMCO3	0	9	0	0	0	72	0	0
TFDP1	0	80	0	0	0	36	0	0
ATP4B	0	29	0	1	0	63	0	0
GRK1	1	86	0	22	0	145	0	0
TMEM255B	0	66	0	1	0	73	0	0
GAS6	0	150	0	1	0	131	0	0
C13orf46	0	0	0	0	0	0	0	0
RASA3	0	153	0	5	0	101	0	0
CFAP97D2	0	0	0	0	0	0	0	0
CDC16	0	61	0	1	0	46	0	0
UPF3A	0	26	0	10	0	61	0	0
CHAMP1	0	126	0	0	0	70	0	0
