#Gene	syn.obs	syn.haps	lgd.obs	lgd.haps	dmis.obs	dmis.haps	lgd/dmis.obs	lgd/dmis.haps
B3GNT2	1	230	0	0	0	20	0	0
TMEM17	0	7	0	0	0	7	0	0
EHBP1	0	145	0	4	0	351	0	0
OTX1	0	12	0	0	0	23	0	0
WDPCP	0	35	0	2	0	93	0	0
MDH1	0	22	0	0	0	17	0	0
UGP2	0	29	0	1	0	35	0	0
VPS54	0	106	0	0	0	150	0	0
PELI1	0	577	0	0	0	22	0	0
LGALSL	0	47	0	0	0	19	0	0
AFTPH	0	49	0	6	0	340	0	0
SERTAD2	0	19	0	1	0	19	0	0
SLC1A4	1	222	0	2	0	36	0	0
CEP68	0	59	0	2	0	35	0	0
RAB1A	0	57	0	1	0	32	0	0
ACTR2	0	40	0	1	0	6	0	0
SPRED2	0	60	0	5	0	149	0	0
MEIS1	0	23	0	0	0	10	0	0
ETAA1	0	95	0	3	0	81	0	0
C1D	0	14	0	1	0	9	0	0
WDR92	0	6	0	5	0	20	0	0
AC017083.3	0	47	0	6	0	85	0	0
PNO1	0	25	0	1	0	64	0	0
PPP3R1	0	16	0	0	0	2	0	0
CNRIP1	0	12	0	0	0	17	0	0
PLEK	0	5	0	0	0	64	0	0
FBXO48	0	0	0	0	0	0	0	0
APLF	0	159	0	15	1	130	0	0
PROKR1	0	115	0	4	0	70	0	0
ARHGAP25	0	68	0	2	0	149	0	0
BMP10	0	94	0	0	0	99	0	0
GKN2	0	4	0	5	0	13	0	0
GKN1	0	10	0	0	0	3	0	0
ANTXR1	0	71	0	1	0	42	0	0
GFPT1	0	71	0	2	0	19	0	0
NFU1	0	11	0	2	0	11	0	0
AAK1	0	29	0	0	0	184	0	0
ANXA4	0	79	0	3	0	122	0	0
GMCL1	0	59	0	3	1	66	0	0
SNRNP27	0	55	0	3	0	13	0	0
MXD1	0	27	0	1	0	38	0	0
ASPRV1	1	56	0	1	0	13	0	0
PCBP1	0	32	0	0	0	25	0	0
C2orf42	0	103	0	3	2	136	0	0
TIA1	0	12	0	1	0	8	0	0
PCYOX1	0	9	0	8	0	15	0	0
SNRPG	0	0	0	0	0	1	0	0
FAM136A	0	95	0	4	0	14	0	0
TGFA	0	12	0	0	0	9	0	0
ADD2	0	60	0	0	2	88	0	0
FIGLA	0	13	0	0	0	30	0	0
CLEC4F	0	31	0	3	0	17	0	0
CD207	0	101	0	10	0	68	0	0
VAX2	1	76	0	5	0	170	0	0
ATP6V1B1	1	63	0	5	0	114	0	0
AC007040.2	2	301	0	9	0	181	0	0
ANKRD53	1	215	0	3	0	38	0	0
TEX261	0	24	0	1	0	30	0	0
NAGK	0	110	0	5	0	71	0	0
MCEE	0	116	0	9	0	156	0	0
MPHOSPH10	0	11	0	0	0	64	0	0
PAIP2B	0	2	0	0	0	4	0	0
ZNF638	0	98	0	4	1	318	0	0
DYSF	0	407	0	16	13	794	0	0
CYP26B1	0	84	0	0	1	124	0	0
EXOC6B	0	44	0	1	0	136	0	0
SPR	0	18	0	2	0	138	0	0
EMX1	0	89	0	0	0	22	0	0
SFXN5	0	81	0	7	0	87	0	0
RAB11FIP5	0	45	0	2	0	86	0	0
NOTO	0	27	0	1	0	13	0	0
SMYD5	0	16	0	0	0	5	0	0
PRADC1	0	7	0	0	0	102	0	0
CCT7	0	59	0	1	0	62	0	0
FBXO41	0	122	0	0	0	177	0	0
EGR4	0	46	0	3	2	77	0	0
ALMS1	0	67	0	10	0	83	0	0
NAT8	0	130	0	4	0	104	0	0
TPRKB	0	8	0	0	0	7	0	0
DUSP11	0	34	0	2	0	8	0	0
C2orf78	0	52	0	8	0	33	0	0
STAMBP	0	21	0	5	0	53	0	0
ACTG2	0	52	0	0	0	8	0	0
DGUOK	0	20	0	6	0	21	0	0
TET3	3	332	0	1	0	183	0	0
BOLA3	0	8	0	1	0	18	0	0
MOB1A	0	13	0	4	0	7	0	0
MTHFD2	0	17	0	2	0	16	0	0
AC006030.1	0	167	0	11	0	172	0	0
SLC4A5	0	153	0	11	0	91	0	0
DCTN1	0	210	0	2	3	328	0	0
AC005041.1	0	81	0	5	0	37	0	0
C2orf81	0	81	0	5	0	37	0	0
WDR54	0	0	0	0	0	0	0	0
RTKN	0	156	0	2	0	116	0	0
INO80B	0	40	0	1	0	37	0	0
INO80B-WBP1	0	40	0	1	0	37	0	0
WBP1	0	0	0	0	0	0	0	0
MOGS	0	0	0	0	0	0	0	0
MRPL53	0	34	0	0	0	10	0	0
CCDC142	0	34	0	0	0	115	0	0
TTC31	0	108	0	9	0	150	0	0
LBX2	0	0	0	0	0	0	0	0
PCGF1	0	7	0	0	0	95	0	0
TLX2	0	25	0	1	0	20	0	0
DQX1	0	0	0	0	0	0	0	0
AUP1	0	0	0	0	0	0	0	0
HTRA2	0	53	0	2	1	129	0	0
LOXL3	0	11	0	1	0	77	0	0
DOK1	0	24	0	3	0	17	0	0
M1AP	0	184	0	63	0	39	0	0
SEMA4F	0	76	0	2	3	182	0	0
HK2	2	314	0	2	0	214	0	0
POLE4	0	0	0	2	0	0	0	0
TACR1	0	31	0	1	0	35	0	0
EVA1A	0	20	0	0	0	40	0	0
MRPL19	0	41	0	7	1	216	0	0
GCFC2	0	45	0	20	3	387	0	0
LRRTM4	0	45	0	1	0	45	0	0
REG3G	0	12	0	6	0	27	0	0
REG1B	0	40	0	12	0	3	0	0
REG1A	0	101	0	1	0	6	0	0
REG3A	0	17	0	2	0	8	0	0
CTNNA2	0	342	0	8	0	160	0	0
LRRTM1	0	191	0	5	0	83	0	0
SUCLG1	0	62	0	1	0	51	0	0
DNAH6	1	1146	0	56	9	578	0	0
TRABD2A	0	16	0	5	0	83	0	0
TMSB10	0	0	0	0	0	2	0	0
KCMF1	0	14	0	0	0	17	0	0
TCF7L1	0	139	0	0	0	84	0	0
TGOLN2	0	110	0	2	0	96	0	0
RETSAT	0	61	0	67	0	146	0	0
ELMOD3	0	12	0	3	0	33	0	0
CAPG	0	23	0	6	0	57	0	0
SH2D6	0	0	0	2	0	0	0	0
MAT2A	0	0	0	0	0	0	0	0
GGCX	2	199	0	8	0	74	0	0
VAMP8	0	5	0	0	0	31	0	0
VAMP5	0	0	0	0	0	0	0	0
RNF181	0	0	0	0	0	0	0	0
TMEM150A	0	32	0	0	0	8	0	0
USP39	0	27	0	4	0	112	0	0
C2orf68	0	6	0	1	0	62	0	0
SFTPB	0	93	0	8	0	16	0	0
GNLY	0	7	0	90	0	7	0	0
ATOH8	0	70	0	0	0	177	0	0
ST3GAL5	0	26	0	0	0	108	0	0
POLR1A	2	385	0	8	1	326	0	0
PTCD3	0	31	0	6	0	148	0	0
IMMT	0	130	0	1	0	91	0	0
MRPL35	0	4	0	2	0	1	0	0
REEP1	0	23	0	1	0	11	0	0
KDM3A	1	128	0	2	0	120	0	0
CHMP3	0	12	0	0	0	19	0	0
RNF103-CHMP3	0	68	0	2	0	302	0	0
RNF103	0	47	0	2	0	280	0	0
RMND5A	0	23	0	0	0	16	0	0
CD8A	0	114	0	2	0	11	0	0
CD8B	0	76	0	2	0	13	0	0
RGPD1	0	12	0	2	2	194	0	0
PLGLB1	0	0	0	0	0	0	0	0
PLGLB2	0	0	0	0	0	0	0	0
RGPD2	0	11	0	2	2	22	0	0
KRCC1	0	91	0	2	0	9	0	0
SMYD1	2	1474	0	1	1	264	0	0
FABP1	0	3	0	0	0	7	0	0
THNSL2	0	43	0	10	0	66	0	0
FOXI3	0	59	0	1	0	33	0	0
TEX37	0	17	0	3	0	127	0	0
EIF2AK3	0	324	0	2	1	233	0	0
RPIA	1	94	0	3	0	23	0	0
IGKV1-33	0	0	0	0	0	0	0	0
IGKV2-40	0	0	0	0	0	0	0	0
IGKV2D-40	0	0	0	0	0	0	0	0
IGKV1D-33	0	0	0	0	0	0	0	0
IGKV2D-29	0	0	0	0	0	0	0	0
IGKV2D-28	0	0	0	0	0	0	0	0
AL845331.2	0	0	0	0	0	0	0	0
TEKT4	0	60	0	2	0	173	0	0
MAL	0	8	0	0	0	7	0	0
MRPS5	0	128	0	0	1	77	0	0
ZNF514	1	87	0	5	0	25	0	0
ZNF2	0	24	0	14	0	18	0	0
AC092835.1	0	0	0	0	0	0	0	0
PROM2	0	161	0	5	0	139	0	0
KCNIP3	0	12	0	0	0	95	0	0
FAHD2A	0	194	0	20	0	43	0	0
TRIM43B	1	33	0	2	0	0	0	0
TRIM43	0	20	0	5	0	0	0	0
ANKRD36C	1	221	0	25	0	11	0	0
GPAT2	0	81	0	6	1	227	0	0
ADRA2B	0	44	0	3	0	95	0	0
ASTL	2	167	0	4	0	123	0	0
DUSP2	0	123	0	0	0	152	0	0
STARD7	0	28	0	1	0	86	0	0
TMEM127	0	21	0	1	0	30	0	0
CIAO1	0	0	0	0	0	0	0	0
SNRNP200	0	182	0	0	0	155	0	0
ITPRIPL1	0	65	0	7	0	99	0	0
NCAPH	0	17	0	2	0	33	0	0
NEURL3	0	4	0	5	0	2	0	0
ARID5A	0	50	0	1	0	71	0	0
KANSL3	0	0	0	1	0	0	0	0
FER1L5	0	70	0	6	0	70	0	0
LMAN2L	0	21	0	0	0	21	0	0
CNNM4	0	136	0	2	0	44	0	0
CNNM3	1	189	0	2	0	165	0	0
ANKRD23	0	214	0	11	0	184	0	0
ANKRD39	0	103	0	9	0	104	0	0
SEMA4C	1	239	0	8	0	119	0	0
FAM178B	0	36	0	13	0	21	0	0
FAHD2B	0	67	0	77	0	48	0	0
ANKRD36	1	273	0	97	0	50	0	0
ANKRD36B	0	91	0	6	2	155	0	0
COX5B	0	124	0	0	0	13	0	0
ACTR1B	0	180	0	2	0	62	0	0
C2orf92	0	0	0	0	0	0	0	0
ZAP70	0	101	0	1	0	58	0	0
TMEM131	0	231	0	1	1	270	0	0
VWA3B	0	0	0	7	0	0	0	0
CNGA3	0	238	0	6	1	87	0	0
INPP4A	0	215	0	3	0	134	0	0
COA5	0	0	0	0	0	1	0	0
UNC50	0	0	0	0	0	0	0	0
MGAT4A	0	23	0	3	0	36	0	0
KIAA1211L	1	188	0	2	0	56	0	0
TSGA10	0	69	0	3	1	95	0	0
C2orf15	0	1	0	1	0	1	0	0
AC079447.1	0	113	0	68	0	109	0	0
LIPT1	0	10	0	35	0	21	0	0
AC092587.1	0	25	0	40	0	82	0	0
MITD1	0	19	0	39	0	68	0	0
MRPL30	0	6	0	1	0	16	0	0
LYG2	0	22	0	5	0	9	0	0
LYG1	0	62	0	21	0	9	0	0
TXNDC9	0	7	0	1	0	13	0	0
EIF5B	0	50	0	89	2	297	0	0
REV1	0	102	0	3	0	85	0	0
AFF3	0	181	0	0	0	83	0	0
LONRF2	0	83	0	0	0	51	0	0
CHST10	0	31	0	0	0	55	0	0
NMS	0	0	0	17	0	8	0	0
PDCL3	0	4	0	2	0	143	0	0
NPAS2	0	85	0	0	1	137	0	0
RPL31	0	59	0	0	0	49	0	0
TBC1D8	0	115	0	12	0	132	0	0
CNOT11	0	73	0	3	0	68	0	0
RNF149	0	22	0	1	0	126	0	0
CREG2	0	9	0	8	0	17	0	0
RFX8	0	44	0	16	0	37	0	0
MAP4K4	2	167	0	2	0	66	0	0
IL1R2	3	172	0	3	0	47	0	0
IL1R1	0	105	0	0	0	3	0	0
IL1RL2	0	72	0	5	0	141	0	0
IL1RL1	0	168	0	6	0	52	0	0
IL18R1	1	193	0	7	0	70	0	0
IL18RAP	0	134	0	3	0	58	0	0
SLC9A4	0	52	0	6	0	62	0	0
SLC9A2	0	70	0	6	0	123	0	0
MFSD9	1	46	0	27	0	151	0	0
TMEM182	0	16	0	1	0	14	0	0
POU3F3	0	282	0	0	0	19	0	0
MRPS9	0	41	0	4	0	242	0	0
GPR45	1	168	0	1	0	28	0	0
TGFBRAP1	0	161	0	0	0	63	0	0
C2orf49	0	102	0	2	0	25	0	0
FHL2	0	26	0	0	0	70	0	0
NCK2	0	70	0	0	0	37	0	0
C2orf40	0	1001	0	24	0	36	0	0
UXS1	1	150	0	1	0	48	0	0
RGPD3	0	283	0	168	5	581	0	0
CD8B2	0	0	0	0	0	0	0	0
ST6GAL2	0	31	0	1170	0	34	0	0
RGPD4	2	370	0	52	13	886	0	0
SLC5A7	0	46	0	3	0	77	0	0
SULT1C3	0	13	0	7	0	27	0	0
SULT1C2	0	10	0	4	0	154	0	0
SULT1C4	0	17	0	99	0	16	0	0
GCC2	1	166	0	5	2	290	0	0
LIMS1	0	14	0	1	1	185	0	0
RANBP2	3	478	0	6	3	561	0	0
CCDC138	0	97	0	5	0	89	0	0
EDAR	1	157	0	4	0	35	0	0
SH3RF3	1	427	0	0	0	397	0	0
SEPT10	0	23	1	88	0	148	0	0
SOWAHC	0	40	0	0	0	29	0	0
RGPD5	0	1	0	0	0	1	0	0
LIMS3	0	0	0	0	0	0	0	0
LIMS3-LOC440895	0	0	0	0	0	0	0	0
MALL	0	10	0	1	0	2	0	0
NPHP1	0	41	0	8	0	72	0	0
MTLN	0	0	0	0	0	0	0	0
AC112229.3	0	0	0	0	0	0	0	0
LIMS4	0	0	0	0	0	0	0	0
RGPD6	0	0	0	0	0	3	0	0
BUB1	0	71	0	7	1	75	0	0
ACOXL	0	95	0	15	0	162	0	0
BCL2L11	0	92	0	0	0	22	0	0
ANAPC1	1	252	0	8	0	485	0	0
MERTK	0	67	0	4	0	166	0	0
TMEM87B	1	56	0	6	0	47	0	0
FBLN7	1	171	0	3	1	138	0	0
ZC3H8	0	21	0	62	0	9	0	0
ZC3H6	0	115	0	2	1	181	0	0
RGPD8	1	81	0	13	2	183	0	0
TTL	0	15	0	1	0	32	0	0
POLR1B	0	64	0	0	0	70	0	0
CHCHD5	0	8	0	2	0	20	0	0
SLC20A1	2	187	0	43	0	22	0	0
NT5DC4	0	3	0	1	0	30	0	0
CKAP2L	0	48	0	7	0	52	0	0
IL1A	0	25	0	2	0	57	0	0
IL1B	0	55	0	4	0	6	0	0
IL37	0	9	0	12	0	10	0	0
IL36G	0	8	0	1	0	15	0	0
IL36A	0	157	0	3	0	2	0	0
IL36B	0	15	0	10	0	3	0	0
IL36RN	0	24	0	1	0	70	0	0
IL1F10	0	12	0	5	1	57	0	0
IL1RN	0	20	0	0	0	11	0	0
PSD4	0	44	0	2	1	101	0	0
PAX8	1	98	0	0	0	77	0	0
CBWD2	0	103	0	3	0	90	0	0
FOXD4L1	0	0	0	0	0	0	0	0
RABL2A	0	39	0	2	0	8	0	0
SLC35F5	0	25	0	4	0	225	0	0
ACTR3	0	10	0	0	0	58	0	0
