#Gene	syn.obs	syn.haps	lgd.obs	lgd.haps	dmis.obs	dmis.haps	lgd/dmis.obs	lgd/dmis.haps
KRTAP13-4	0	41	0	2	0	48	0	0
KRTAP15-1	0	63	0	2	0	1	0	0
KRTAP19-1	0	25	0	0	0	6	0	0
KRTAP19-2	0	17	0	0	0	45	0	0
KRTAP19-3	0	0	0	0	0	0	0	0
KRTAP19-4	0	8	0	1	0	1	0	0
KRTAP19-5	0	0	0	0	0	0	0	0
KRTAP19-6	0	5	0	36	0	1	0	0
KRTAP19-7	0	28	0	0	0	9	0	0
KRTAP22-2	0	6	0	0	0	0	0	0
KRTAP6-3	0	0	0	0	0	0	0	0
KRTAP6-2	0	0	0	0	0	0	0	0
KRTAP22-1	0	0	0	5	0	0	0	0
KRTAP6-1	0	2	0	2	0	6	0	0
KRTAP20-1	0	0	0	0	0	0	0	0
KRTAP20-4	0	0	0	0	0	0	0	0
KRTAP20-2	0	2	0	3	0	0	0	0
KRTAP20-3	0	0	0	0	0	0	0	0
KRTAP21-3	0	8	0	1	0	0	0	0
KRTAP21-2	0	19	0	40	0	1	0	0
KRTAP21-1	0	5	0	1	0	14	0	0
KRTAP8-1	0	4	0	0	0	7	0	0
KRTAP7-1	0	17	0	1	0	2	0	0
KRTAP11-1	0	5	0	1	0	10	0	0
KRTAP19-8	0	7	0	0	0	1	0	0
TIAM1	1	195	0	2	3	289	0	0
SOD1	0	10	0	0	0	4	0	0
SCAF4	0	86	0	0	0	131	0	0
HUNK	2	307	0	1	0	80	0	0
MIS18A	0	30	0	1	0	103	0	0
MRAP	0	31	0	4	0	7	0	0
URB1	0	339	0	13	0	184	0	0
EVA1C	1	182	0	0	0	41	0	0
TCP10L	1	25	0	4	0	3	0	0
AP000275.2	1	41	0	11	0	165	0	0
CFAP298	0	20	0	10	0	163	0	0
SYNJ1	0	201	0	3	0	113	0	0
PAXBP1	0	59	0	0	0	43	0	0
C21orf62	0	6	0	2	1	57	0	0
OLIG2	0	60	0	0	0	16	0	0
OLIG1	0	113	0	0	0	28	0	0
IFNAR2	0	5	0	1	0	74	0	0
AP000295.1	0	17	0	1	0	84	0	0
IL10RB	0	12	0	0	0	11	0	0
IFNAR1	0	100	0	2	0	29	0	0
IFNGR2	0	78	0	1	0	105	0	0
TMEM50B	0	62	0	1	0	71	0	0
DNAJC28	0	6	0	16	0	1105	0	0
GART	1	78	0	33	0	81	0	0
SON	0	22	0	0	0	12	0	0
DONSON	0	27	0	2	1	135	0	0
AP000311.1	0	178	0	11	2	385	0	0
CRYZL1	0	19	0	1	1	224	0	0
ITSN1	0	148	0	9	0	31	0	0
ATP5PO	0	11	0	1	1	131	0	0
MRPS6	0	0	0	3	0	0	0	0
SLC5A3	0	0	0	0	0	0	0	0
KCNE2	0	8	0	2	0	114	0	0
SMIM11A	0	0	0	0	0	0	0	0
FAM243A	0	0	0	0	0	0	0	0
SMIM34A	0	0	0	0	0	0	0	0
KCNE1	0	5	0	0	0	10	0	0
RCAN1	0	50	0	0	0	50	0	0
CLIC6	0	131	0	5	0	130	0	0
RUNX1	0	182	0	0	0	49	0	0
SETD4	0	47	0	10	0	136	0	0
CBR1	0	25	0	1	0	92	0	0
CBR3	0	16	0	9	1	251	0	0
DOP1B	7	662	0	17	1	485	0	0
MORC3	0	41	0	1	0	87	0	0
CHAF1B	0	85	0	0	0	124	0	0
CLDN14	0	57	0	3	0	54	0	0
SIM2	0	160	0	4	0	127	0	0
HLCS	0	195	0	9	0	70	0	0
RIPPLY3	0	41	0	5	0	4	0	0
PIGP	0	0	0	0	0	0	0	0
TTC3	1	192	0	15	0	113	0	0
VPS26C	0	23	0	5	0	36	0	0
DYRK1A	0	144	0	2	0	38	0	0
KCNJ6	0	3	0	2	0	8	0	0
KCNJ15	1	197	0	2	0	37	0	0
ERG	0	28	0	2	0	23	0	0
ETS2	0	71	0	0	0	32	0	0
PSMG1	0	18	0	1	0	141	0	0
BRWD1	1	398	0	7	0	99	0	0
HMGN1	0	7	0	2	0	7	0	0
WRB	1	226	0	10	0	198	0	0
WRB-SH3BGR	2	234	0	21	0	213	0	0
LCA5L	0	133	0	9	0	170	0	0
SH3BGR	0	8	0	11	0	15	0	0
B3GALT5	0	23	0	0	0	8	0	0
IGSF5	0	136	0	14	0	36	0	0
PCP4	0	2	0	0	0	4	0	0
DSCAM	5	488	0	1	1	154	0	0
BACE2	0	35	0	3	0	16	0	0
FAM3B	0	8	0	7	0	18	0	0
MX2	0	90	0	2	1	182	0	0
MX1	0	101	0	16	0	174	0	0
TMPRSS2	0	196	0	6	0	39	0	0
RIPK4	1	223	0	32	0	83	0	0
PRDM15	2	352	0	16	1	258	0	0
C2CD2	1	72	0	4	2	137	0	0
ZBTB21	0	262	0	4	0	101	0	0
UMODL1	1	72	0	4	0	39	0	0
ABCG1	0	94	0	1	0	67	0	0
TFF3	0	7	0	0	0	94	0	0
TFF2	0	75	0	1	0	17	0	0
TFF1	0	3	0	0	0	3	0	0
TMPRSS3	1	128	0	23	0	134	0	0
UBASH3A	0	79	0	11	0	69	0	0
RSPH1	0	34	0	18	0	80	0	0
SLC37A1	0	48	0	2	0	181	0	0
PDE9A	1	107	0	2	0	55	0	0
WDR4	0	180	0	16	0	52	0	0
NDUFV3	0	2	0	1	0	114	0	0
PKNOX1	0	12	0	1	0	42	0	0
CBS	0	2	0	0	1	9	0	0
U2AF1	0	0	0	0	0	0	0	0
CRYAA	0	0	0	0	1	3	0	0
SIK1	0	0	0	0	0	0	0	0
HSF2BP	0	30	0	5	0	22	0	0
RRP1B	0	43	0	0	0	37	0	0
PDXK	0	67	0	0	0	76	0	0
CSTB	0	11	0	9	0	1	0	0
RRP1	0	0	0	0	0	0	0	0
AGPAT3	1	205	0	0	0	21	0	0
TRAPPC10	0	75	0	1	1	105	0	0
PWP2	0	0	0	0	0	0	0	0
GATD3A	0	0	0	0	0	0	0	0
ICOSLG	0	0	0	1	0	0	0	0
DNMT3L	0	156	0	4	0	33	0	0
AIRE	0	201	0	33	0	76	0	0
PFKL	0	153	0	4	0	104	0	0
CFAP410	0	64	0	8	0	40	0	0
TRPM2	2	401	0	46	0	277	0	0
LRRC3	0	100	0	4	0	17	0	0
TSPEAR	2	311	0	31	0	223	0	0
KRTAP10-1	0	0	0	0	0	0	0	0
KRTAP10-2	0	0	0	0	0	0	0	0
KRTAP10-3	0	0	0	0	0	0	0	0
KRTAP10-4	0	0	0	0	0	0	0	0
KRTAP10-5	0	0	0	0	0	0	0	0
KRTAP10-6	0	0	0	0	0	0	0	0
KRTAP10-7	0	0	0	0	0	0	0	0
KRTAP10-8	0	0	0	0	0	0	0	0
KRTAP10-9	0	0	0	0	0	0	0	0
KRTAP10-10	0	0	0	0	0	0	0	0
KRTAP10-11	0	0	0	0	0	0	0	0
KRTAP12-4	0	0	0	0	0	0	0	0
KRTAP12-3	0	0	0	0	0	0	0	0
KRTAP12-2	0	0	0	0	0	0	0	0
KRTAP12-1	0	0	0	0	0	0	0	0
KRTAP10-12	0	0	0	0	0	0	0	0
UBE2G2	0	109	0	4	0	63	0	0
SUMO3	0	20	0	0	0	4	0	0
PTTG1IP	0	41	0	2	0	83	0	0
ITGB2	0	189	0	6	0	162	0	0
FAM207A	0	24	0	6	0	34	0	0
ADARB1	3	215	0	0	2	154	0	0
POFUT2	0	24	0	2	0	35	0	0
COL18A1	3	384	0	6	1	302	0	0
SLC19A1	0	209	0	9	0	155	0	0
PCBP3	0	65	0	1	0	55	0	0
COL6A1	2	332	0	2	1	458	0	0
COL6A2	3	353	0	5	3	422	0	0
FTCD	1	140	0	91	0	190	0	0
SPATC1L	0	81	0	6	4	179	0	0
LSS	0	1256	0	52	0	131	0	0
MCM3AP	2	305	0	13	0	223	0	0
YBEY	0	0	0	0	0	2	0	0
C21orf58	0	72	0	6	0	16	0	0
PCNT	2	391	0	16	2	504	0	0
DIP2A	0	210	0	6	0	240	0	0
S100B	0	6	0	0	0	1	0	0
PRMT2	0	74	0	1	0	11	0	0
