#Gene	syn.obs	syn.haps	lgd.obs	lgd.haps	dmis.obs	dmis.haps	lgd/dmis.obs	lgd/dmis.haps
ANKH	0	54	0	2	0	76	0	0
FBXL7	0	80	0	0	0	70	0	0
MARCH11	0	143	0	7	0	57	0	0
ZNF622	0	17	0	3	0	32	0	0
RETREG1	0	46	0	1	2	210	0	0
MYO10	4	1333	0	49	3	380	0	0
BASP1	0	107	0	1	2	150	0	0
LINC02218	0	0	0	0	0	0	0	0
AC106774.4	0	0	0	0	0	0	0	0
TAF11L2	0	0	0	0	0	0	0	0
TAF11L3	0	0	0	0	0	0	0	0
TAF11L4	0	0	0	0	0	0	0	0
TAF11L5	0	0	0	0	0	0	0	0
TAF11L6	0	0	0	0	0	0	0	0
TAF11L7	0	0	0	0	0	0	0	0
TAF11L8	0	0	0	0	0	0	0	0
TAF11L9	0	0	0	0	0	0	0	0
TAF11L10	0	0	0	0	0	0	0	0
TAF11L11	0	0	0	0	0	0	0	0
TAF11L12	0	0	0	0	0	0	0	0
TAF11L13	0	0	0	0	0	0	0	0
TAF11L14	0	0	0	0	0	0	0	0
H3.Y	0	0	0	0	0	0	0	0
CDH18	0	72	0	0	0	72	0	0
CDH12	0	222	0	4	0	110	0	0
PRDM9	0	117	0	7	2	401	0	0
CDH10	0	185	0	0	0	76	0	0
CDH9	0	30	0	2	2	194	0	0
CDH6	0	225	0	1	0	22	0	0
DROSHA	1	274	0	5	3	345	0	0
C5orf22	1	132	0	0	1	171	0	0
PDZD2	10	751	0	1	2	426	0	0
GOLPH3	0	150	0	1	0	20	0	0
MTMR12	0	91	0	2	0	109	0	0
ZFR	0	67	0	0	0	43	0	0
SUB1	0	1	0	0	0	2	0	0
NPR3	0	81	0	1	0	119	0	0
TARS	0	45	0	10	1	111	0	0
ADAMTS12	0	104	0	7	2	312	0	0
RXFP3	0	40	0	3	0	28	0	0
SLC45A2	0	20	0	13	0	44	0	0
AMACR	0	8	0	2	0	49	0	0
C1QTNF3-AMACR	0	17	0	3	0	61	0	0
C1QTNF3	0	9	0	1	0	12	0	0
RAI14	0	91	0	0	0	108	0	0
TTC23L	0	15	0	8	0	19	0	0
RAD1	0	2	0	14	0	1	0	0
BRIX1	0	9	0	0	0	28	0	0
DNAJC21	0	28	0	13	0	195	0	0
AGXT2	1	208	0	4	0	63	0	0
PRLR	0	9	0	1	0	35	0	0
SPEF2	2	219	0	14	4	444	0	0
IL7R	0	24	0	26	0	37	0	0
CAPSL	0	26	0	3	0	37	0	0
UGT3A1	0	25	0	11	0	90	0	0
UGT3A2	0	33	0	10	0	29	0	0
LMBRD2	0	16	0	2	1	75	0	0
SKP2	0	107	0	2	0	10	0	0
NADK2	0	4	0	15	0	36	0	0
RANBP3L	0	28	0	1	0	81	0	0
SLC1A3	0	146	0	2	0	27	0	0
NIPBL	0	166	0	0	0	165	0	0
CPLANE1	13	753	0	47	1	242	0	0
NUP155	1	279	0	2	0	110	0	0
WDR70	0	143	0	2	0	33	0	0
GDNF	0	14	0	1	0	121	0	0
EGFLAM	2	174	0	8	1	140	0	0
LIFR	0	153	0	6	0	148	0	0
OSMR	1	152	0	8	1	167	0	0
RICTOR	1	178	0	1	1	241	0	0
FYB1	1	143	0	0	0	109	0	0
C9	0	139	0	55	1	202	0	0
DAB2	0	38	0	1	1	109	0	0
TTC33	0	119	1	36	0	38	0	0
PTGER4	0	116	0	0	0	23	0	0
PRKAA1	0	3	0	1	0	15	0	0
RPL37	0	8	0	0	0	4	0	0
CARD6	0	28	0	8	0	52	0	0
C7	0	93	0	17	2	249	0	0
MROH2B	1	113	0	170	0	208	0	0
C6	0	35	0	57	1	194	0	0
PLCXD3	1	143	0	1	0	35	0	0
OXCT1	0	79	0	1	0	8	0	0
C5orf51	0	16	0	1	1	91	0	0
FBXO4	0	78	0	4	0	101	0	0
GHR	0	48	0	7	1	156	0	0
CCDC152	0	45	0	30	0	124	0	0
SELENOP	0	0	0	0	0	0	0	0
ANXA2R	0	5	0	4	0	7	0	0
ZNF131	0	28	0	0	0	81	0	0
NIM1K	2	347	0	12	0	123	0	0
HMGCS1	0	79	0	0	0	68	0	0
CCL28	0	5	0	2	0	4	0	0
TMEM267	0	4	0	6	0	18	0	0
C5orf34	0	43	0	5	0	57	0	0
PAIP1	0	28	0	1	0	37	0	0
NNT	0	71	0	0	0	227	0	0
FGF10	0	11	0	0	0	4	0	0
MRPS30	0	0	0	0	0	0	0	0
HCN1	0	106	0	1	0	33	0	0
EMB	0	35	0	2	0	17	0	0
PARP8	0	36	0	1	0	65	0	0
ISL1	1	236	0	1	0	40	0	0
ITGA1	3	347	0	9	2	141	0	0
PELO	0	149	0	4	0	18	0	0
ITGA2	0	222	0	7	1	245	0	0
MOCS2	0	3	0	1	0	2	0	0
FST	0	16	0	0	0	103	0	0
NDUFS4	0	17	0	2	0	12	0	0
ARL15	0	0	0	0	0	0	0	0
HSPB3	0	10	0	6	0	32	0	0
SNX18	0	1317	0	3	0	40	0	0
ESM1	0	20	0	1	0	0	0	0
GZMK	0	35	0	2	0	83	0	0
GZMA	0	2	0	8	0	25	0	0
CDC20B	0	188	0	6	0	109	0	0
GPX8	0	0	0	0	0	0	0	0
MCIDAS	0	31	0	0	0	102	0	0
CCNO	0	106	0	3	0	63	0	0
DHX29	1	167	0	8	0	181	0	0
MTREX	0	139	0	0	0	105	0	0
PLPP1	0	6	0	1	0	10	0	0
SLC38A9	0	128	0	1	0	66	0	0
DDX4	0	23	0	4	0	156	0	0
IL31RA	0	68	0	3	0	41	0	0
IL6ST	0	52	0	5	0	177	0	0
ANKRD55	0	17	0	11	1	206	0	0
C5orf67	0	0	0	0	0	0	0	0
MAP3K1	2	330	0	3	0	115	0	0
SETD9	0	56	0	6	0	44	0	0
MIER3	0	44	0	0	0	31	0	0
GPBP1	0	60	0	0	0	102	0	0
ACTBL2	0	123	0	11	0	230	0	0
PLK2	0	23	0	1	0	44	0	0
GAPT	0	22	0	1	0	4	0	0
RAB3C	0	2	0	0	0	14	0	0
PDE4D	0	27	0	0	0	50	0	0
DEPDC1B	0	56	0	5	0	42	0	0
ELOVL7	0	5	0	8	0	36	0	0
ERCC8	0	43	0	2	0	91	0	0
NDUFAF2	0	11	0	9	0	48	0	0
SMIM15	0	3	0	1	0	3	0	0
ZSWIM6	1	348	1	68	1	261	0	0
KIF2A	0	58	0	9	0	122	0	0
DIMT1	0	7	0	6	0	34	0	0
IPO11	0	50	0	2	0	77	0	0
LRRC70	0	0	0	0	0	0	0	0
HTR1A	0	50	0	1	1	145	0	0
RNF180	0	131	0	4	0	43	0	0
RGS7BP	0	21	0	0	0	5	0	0
SHISAL2B	0	41	0	5	0	81	0	0
SREK1IP1	0	0	0	0	0	0	0	0
CWC27	0	9	0	1	0	40	0	0
ADAMTS6	0	16	0	1	0	155	0	0
CENPK	0	13	0	5	0	11	0	0
PPWD1	0	15	0	7	0	49	0	0
TRIM23	0	40	0	1	0	29	0	0
TRAPPC13	0	10	0	1	0	54	0	0
SHLD3	0	0	0	0	0	0	0	0
SGTB	0	38	0	0	0	10	0	0
NLN	0	32	0	7	0	135	0	0
ERBIN	0	121	0	3	1	268	0	0
SREK1	0	5	0	0	0	2	0	0
MAST4	1	504	0	13	0	481	0	0
CD180	4	301	0	28	0	57	0	0
PIK3R1	0	69	0	0	0	22	0	0
SLC30A5	0	28	0	4	1	100	0	0
CCNB1	0	19	0	0	0	27	0	0
CENPH	0	4	0	4	0	23	0	0
MRPS36	0	37	0	1	0	6	0	0
CDK7	0	6	0	1	0	12	0	0
CCDC125	0	77	0	10	0	20	0	0
AK6	0	30	0	5	0	35	0	0
TAF9	0	25	0	4	0	11	0	0
RAD17	0	22	0	3	1	170	0	0
MARVELD2	0	58	0	8	0	80	0	0
OCLN	0	11	0	6	0	36	0	0
GTF2H2C	0	8	0	1	0	43	0	0
SERF1B	0	0	0	0	0	0	0	0
SMN2	0	1	0	0	8	50	0	0
SERF1A	0	0	0	0	0	0	0	0
SMN1	0	0	0	0	0	1	0	0
NAIP	3	108	0	2	0	100	0	0
GTF2H2	0	4	0	3	1	6	0	0
BDP1	1	184	0	20	1	203	0	0
MCCC2	0	20	0	4	0	106	0	0
CARTPT	0	25	0	0	0	83	0	0
MAP1B	1	432	0	0	0	233	0	0
MRPS27	0	14	0	3	0	56	0	0
PTCD2	0	9	0	3	0	12	0	0
ZNF366	1	208	0	1	1	138	0	0
TNPO1	0	56	0	1	0	36	0	0
FCHO2	0	151	0	2	1	123	0	0
TMEM171	0	563	0	5	0	32	0	0
TMEM174	0	20	0	0	0	17	0	0
FOXD1	0	0	0	0	0	0	0	0
BTF3	0	30	0	0	0	1	0	0
ANKRA2	0	9	0	9	0	19	0	0
UTP15	0	77	0	0	0	26	0	0
ARHGEF28	2	315	0	5	1	377	0	0
ENC1	0	26	0	0	0	25	0	0
HEXB	0	27	0	3	0	41	0	0
GFM2	0	13	0	7	1	36	0	0
NSA2	0	26	0	3	0	28	0	0
FAM169A	0	166	0	0	0	23	0	0
GCNT4	0	40	0	1	0	78	0	0
ANKRD31	0	80	0	18	1	103	0	0
HMGCR	0	23	0	1	0	27	0	0
COL4A3BP	0	45	0	0	0	32	0	0
POLK	0	40	0	20	0	78	0	0
ANKDD1B	0	0	0	0	0	0	0	0
POC5	0	103	0	0	0	13	0	0
SV2C	0	110	0	2	1	118	0	0
IQGAP2	0	107	0	14	1	225	0	0
F2RL2	0	0	0	0	0	0	0	0
F2R	0	184	0	1	0	49	0	0
F2RL1	0	183	0	9	0	50	0	0
S100Z	0	23	0	20	0	0	0	0
CRHBP	0	154	0	0	0	74	0	0
AGGF1	2	200	0	4	0	63	0	0
AC008581.2	1	126	0	28	0	67	0	0
ZBED3	0	21	0	24	0	11	0	0
AC022414.1	0	132	0	0	0	65	0	0
PDE8B	0	132	0	0	0	65	0	0
WDR41	0	29	0	7	0	125	0	0
OTP	2	65	0	0	1	198	0	0
TBCA	0	5	0	7	0	7	0	0
AP3B1	5	373	0	0	0	100	0	0
SCAMP1	0	7	0	0	0	7	0	0
LHFPL2	0	15	0	0	0	53	0	0
ARSB	0	62	0	3	0	1236	0	0
DMGDH	3	285	0	46	3	414	0	0
BHMT2	2	222	0	13	0	62	0	0
BHMT	0	35	0	4	0	158	0	0
JMY	0	73	0	6	0	125	0	0
HOMER1	0	1	0	1	0	23	0	0
TENT2	0	258	0	4	0	68	0	0
CMYA5	10	675	0	56	0	371	0	0
MTX3	0	5	0	3	0	17	0	0
THBS4	0	109	0	13	0	254	0	0
SERINC5	0	24	0	0	0	43	0	0
SPZ1	0	43	0	61	0	9	0	0
ZFYVE16	0	228	0	5	0	145	0	0
FAM151B	0	30	0	23	0	15	0	0
ANKRD34B	0	41	0	3	0	162	0	0
DHFR	0	1176	0	4	0	987	0	0
MSH3	0	1256	0	13	1	1119	0	0
RASGRF2	2	189	0	1	0	118	0	0
CKMT2	0	25	0	8	0	42	0	0
ZCCHC9	0	4	0	3	0	18	0	0
ACOT12	0	130	0	21	0	119	0	0
SSBP2	0	28	0	0	1	51	0	0
ATG10	0	42	0	0	0	17	0	0
RPS23	0	21	0	0	0	6	0	0
ATP6AP1L	0	0	0	0	0	0	0	0
TMEM167A	0	0	0	0	0	2	0	0
XRCC4	0	7	0	11	0	78	0	0
VCAN	2	467	0	3	0	183	0	0
HAPLN1	0	59	0	0	0	30	0	0
EDIL3	0	26	0	2	0	117	0	0
COX7C	0	4	0	0	0	3	0	0
RASA1	0	50	0	1	0	47	0	0
CCNH	0	76	0	2	0	62	0	0
TMEM161B	0	13	0	119	0	87	0	0
MEF2C	0	25	0	0	0	8	0	0
CETN3	0	12	0	3	0	11	0	0
MBLAC2	0	126	0	3	0	48	0	0
POLR3G	0	23	0	7	0	54	0	0
LYSMD3	0	7	0	4	0	16	0	0
ADGRV1	8	1663	0	34	38	1375	0	0
ARRDC3	0	18	0	1	0	32	0	0
NR2F1	0	35	0	0	0	30	0	0
FAM172A	0	13	0	1	0	21	0	0
POU5F2	0	0	0	0	0	0	0	0
KIAA0825	0	42	0	24	1	70	0	0
SLF1	1	178	0	8	0	92	0	0
MCTP1	0	54	0	3	0	42	0	0
FAM81B	0	28	0	86	0	248	0	0
TTC37	0	128	0	8	1	119	0	0
ARSK	0	93	0	3	0	99	0	0
GPR150	0	77	0	41	0	46	0	0
RFESD	0	40	0	6	0	20	0	0
SPATA9	0	40	0	6	0	20	0	0
RHOBTB3	0	73	0	4	0	120	0	0
GLRX	0	66	0	4	0	28	0	0
ELL2	0	66	0	0	0	120	0	0
PCSK1	0	75	0	5	0	57	0	0
CAST	0	53	0	4	0	45	0	0
ERAP1	1	191	0	85	0	97	0	0
ERAP2	0	36	0	15	0	212	0	0
LNPEP	1	87	0	3	0	76	0	0
LIX1	0	19	0	10	0	17	0	0
RIOK2	0	15	0	7	0	65	0	0
RGMB	0	94	0	1	0	54	0	0
CHD1	0	78	0	1	1	139	0	0
FAM174A	0	11	0	0	0	13	0	0
ST8SIA4	0	52	0	0	0	17	0	0
SLCO4C1	0	40	0	17	0	58	0	0
SLCO6A1	0	216	0	7	0	55	0	0
PAM	0	69	0	3	0	171	0	0
GIN1	0	7	0	2	0	31	0	0
PPIP5K2	0	141	0	3	0	59	0	0
C5orf30	0	30	0	0	0	38	0	0
NUDT12	0	54	0	8	0	63	0	0
EFNA5	0	16	0	1	0	18	0	0
FBXL17	0	65	0	2	0	13	0	0
FER	2	122	0	3	1	223	0	0
PJA2	0	78	0	0	1	148	0	0
MAN2A1	0	65	0	2	1	78	0	0
TMEM232	0	45	1	114	0	156	0	0
SLC25A46	0	137	0	3	1	131	0	0
TSLP	0	24	0	1	0	10	0	0
WDR36	0	14	0	0	0	146	0	0
CAMK4	0	10	0	1	0	20	0	0
STARD4	0	2	0	4	0	25	0	0
NREP	0	15	0	36	0	7	0	0
EPB41L4A	0	133	0	31	1	330	0	0
APC	6	1315	0	2	1	452	0	0
AC008575.1	7	1322	0	2	1	417	0	0
SRP19	0	80	0	0	0	5	0	0
REEP5	0	7	0	0	0	22	0	0
DCP2	0	26	0	1	0	35	0	0
MCC	5	420	0	8	0	279	0	0
TSSK1B	0	55	0	3	0	19	0	0
YTHDC2	2	167	0	2	0	119	0	0
KCNN2	0	136	0	0	0	20	0	0
TRIM36	0	61	0	1	0	75	0	0
PGGT1B	0	0	0	0	0	0	0	0
CCDC112	0	42	0	0	0	41	0	0
FEM1C	0	31	0	0	0	33	0	0
TMED7-TICAM2	0	18	0	13	0	36	0	0
TICAM2	0	12	0	13	0	29	0	0
TMED7	0	6	0	0	0	7	0	0
CDO1	0	17	0	1	0	40	0	0
ATG12	0	0	0	1	0	0	0	0
AP3S1	0	2	0	72	0	17	0	0
LVRN	0	71	0	19	0	105	0	0
ARL14EPL	0	3	0	2	0	4	0	0
COMMD10	0	28	0	1	0	14	0	0
SEMA6A	1	163	0	2	2	315	0	0
DTWD2	0	45	0	2	0	54	0	0
DMXL1	1	282	0	5	2	340	0	0
TNFAIP8	0	3	0	0	0	14	0	0
HSD17B4	0	127	0	4	1	197	0	0
FAM170A	0	79	0	1	0	85	0	0
PRR16	0	6	0	0	0	197	0	0
FTMT	0	17	0	3	0	30	0	0
SRFBP1	0	148	0	13	0	52	0	0
LOX	0	41	0	2	0	15	0	0
ZNF474	0	23	0	4	0	94	0	0
AC010255.3	0	58	0	8	0	132	0	0
SNCAIP	0	177	0	3	0	135	0	0
SNX2	0	36	0	0	0	53	0	0
SNX24	0	27	0	7	0	166	0	0
PPIC	0	24	0	100	0	153	0	0
PRDM6	1	288	0	0	0	131	0	0
CEP120	0	785	0	6	0	314	0	0
CSNK1G3	0	26	0	2	0	21	0	0
ZNF608	0	178	0	0	1	196	0	0
GRAMD2B	0	60	0	9	0	27	0	0
ALDH7A1	0	28	0	7	0	53	0	0
PHAX	0	27	0	1	0	136	0	0
TEX43	0	22	0	3	0	10	0	0
LMNB1	0	132	0	0	0	51	0	0
MARCH3	0	43	0	1	0	25	0	0
C5orf63	0	5	0	3	0	4	0	0
MEGF10	0	179	0	8	0	164	0	0
PRRC1	0	21	0	6	0	33	0	0
CTXN3	0	3	0	1	0	5	0	0
CCDC192	0	0	0	0	0	0	0	0
SLC12A2	0	139	0	3	0	87	0	0
FBN2	2	466	0	8	9	710	0	0
SLC27A6	0	33	0	65	0	60	0	0
ISOC1	0	15	0	4	0	30	0	0
ADAMTS19	0	41	0	2	4	319	0	0
KIAA1024L	0	0	0	0	0	0	0	0
CHSY3	1	155	0	0	0	84	0	0
HINT1	0	9	0	1	0	22	0	0
LYRM7	0	9	0	0	0	3	0	0
CDC42SE2	0	2	0	0	0	22	0	0
RAPGEF6	0	240	0	2	0	104	0	0
AC008695.1	2	389	0	3	0	243	0	0
FNIP1	0	150	0	1	0	140	0	0
MEIKIN	0	0	0	0	0	0	0	0
AC026398.1	0	208	0	1	0	60	0	0
ACSL6	0	209	0	1	0	60	0	0
IL3	0	9	0	9	0	0	0	0
CSF2	0	17	0	0	0	1	0	0
P4HA2	0	152	0	8	0	108	0	0
PDLIM4	0	23	0	2	0	34	0	0
SLC22A4	0	96	0	4	0	42	0	0
SLC22A5	0	74	0	6	0	209	0	0
AC116366.3	0	178	0	17	1	247	0	0
IRF1	0	19	0	0	0	11	0	0
IL5	0	20	0	1	0	12	0	0
RAD50	0	142	0	16	1	224	0	0
IL13	0	22	0	1	0	10	0	0
IL4	0	15	0	0	0	2	0	0
KIF3A	0	50	0	1	0	15	0	0
CCNI2	0	0	0	0	0	0	0	0
SEPT8	0	139	0	3	0	159	0	0
SOWAHA	1	131	0	1	0	137	0	0
SHROOM1	1	235	0	8	0	95	0	0
GDF9	0	14	0	7	0	140	0	0
UQCRQ	0	0	0	0	0	0	0	0
LEAP2	0	0	0	0	0	0	0	0
AFF4	0	84	0	1	0	132	0	0
ZCCHC10	0	4	0	0	0	22	0	0
HSPA4	1	111	0	0	0	38	0	0
FSTL4	2	124	0	1	0	102	0	0
C5orf15	0	20	0	0	0	15	0	0
VDAC1	0	97	0	1	0	19	0	0
TCF7	0	149	0	4	0	110	0	0
SKP1	0	3	0	0	0	2	0	0
AC104109.3	0	1	0	0	0	2	0	0
PPP2CA	0	0	0	0	0	0	0	0
CDKL3	0	80	0	10	0	30	0	0
UBE2B	0	2	0	0	0	1	0	0
CDKN2AIPNL	0	4	0	1	0	3	0	0
JADE2	0	128	0	1	0	145	0	0
SAR1B	0	34	0	0	0	20	0	0
SEC24A	0	95	0	2	0	153	0	0
CAMLG	0	12	0	1	0	23	0	0
DDX46	0	110	0	2	0	111	0	0
C5orf24	0	13	0	0	0	7	0	0
TXNDC15	0	26	0	5	0	13	0	0
PCBD2	0	17	0	1	0	9	0	0
CATSPER3	0	112	0	4	1	165	0	0
PITX1	0	20	0	0	0	23	0	0
H2AFY	0	42	0	1	0	10	0	0
DCANP1	0	11	0	0	0	46	0	0
TIFAB	0	11	0	0	0	46	0	0
NEUROG1	0	10	0	0	0	19	0	0
CXCL14	0	3	0	0	0	36	0	0
SLC25A48	0	45	0	16	0	8	0	0
IL9	0	11	0	0	0	4	0	0
LECT2	0	8	0	1	0	13	0	0
TGFBI	1	204	0	2	0	124	0	0
SMAD5	0	13	0	0	0	24	0	0
SMIM32	0	0	0	0	0	0	0	0
TRPC7	0	78	0	3	0	125	0	0
SPOCK1	0	89	0	0	0	54	0	0
KLHL3	0	44	0	1	0	43	0	0
HNRNPA0	1	100	0	0	0	12	0	0
MYOT	0	100	0	0	1	62	0	0
PKD2L2	0	31	0	3	0	31	0	0
FAM13B	0	88	0	1	0	112	0	0
WNT8A	0	13	0	3	0	34	0	0
NME5	0	6	0	2	0	28	0	0
BRD8	0	157	0	9	1	126	0	0
KIF20A	0	0	0	0	0	0	0	0
CDC23	0	101	0	1	0	21	0	0
GFRA3	0	32	0	0	0	16	0	0
CDC25C	0	85	0	5	0	34	0	0
FAM53C	0	10	0	0	0	42	0	0
KDM3B	0	146	0	0	1	86	0	0
REEP2	0	15	0	3	0	18	0	0
EGR1	0	41	0	0	0	35	0	0
ETF1	0	35	0	0	0	27	0	0
HSPA9	0	33	0	1	0	72	0	0
CTNNA1	0	152	0	2	2	196	0	0
LRRTM2	0	17	0	0	0	34	0	0
SIL1	0	66	0	4	0	132	0	0
MATR3	0	50	0	5	0	53	0	0
PAIP2	0	5	0	0	0	8	0	0
SLC23A1	0	50	0	1	0	21	0	0
MZB1	1	148	0	0	0	11	0	0
PROB1	0	0	0	0	0	0	0	0
SPATA24	0	25	0	6	0	150	0	0
DNAJC18	0	56	0	2	0	56	0	0
AC142391.1	0	0	0	1	0	0	0	0
ECSCR	0	0	0	1	0	0	0	0
SMIM33	0	0	0	0	0	0	0	0
TMEM173	0	25	0	2	0	34	0	0
UBE2D2	0	5	0	0	0	0	0	0
CXXC5	0	27	0	1	0	27	0	0
PSD2	0	220	0	9	0	164	0	0
NRG2	0	56	0	1	0	229	0	0
PURA	0	35	0	1	0	8	0	0
IGIP	0	0	0	0	0	0	0	0
CYSTM1	0	7	0	1	0	2	0	0
PFDN1	0	2	0	0	0	3	0	0
HBEGF	0	46	0	1	0	4	0	0
SLC4A9	0	90	0	6	1	84	0	0
ANKHD1	1	109	0	0	0	59	0	0
ANKHD1-EIF4EBP3	1	123	0	11	0	80	0	0
SRA1	0	549	0	11	2	187	0	0
EIF4EBP3	0	15	0	11	0	22	0	0
APBB3	0	0	0	0	0	0	0	0
SLC35A4	0	26	0	2	1	63	0	0
CD14	0	45	0	3	0	30	0	0
NDUFA2	0	63	0	4	0	54	0	0
TMCO6	0	63	0	4	0	54	0	0
IK	0	3	0	2	1	122	0	0
WDR55	0	8	0	2	0	66	0	0
DND1	0	0	0	0	0	0	0	0
HARS	0	15	0	3	0	95	0	0
HARS2	0	76	0	11	0	51	0	0
ZMAT2	0	6	0	0	0	6	0	0
PCDHA1	26	989	2	138	65	1397	0	0
PCDHA2	22	883	2	122	55	1250	0	0
PCDHA3	21	805	2	110	50	1108	0	0
PCDHA4	21	805	2	110	50	1108	0	0
PCDHA5	20	775	2	104	43	858	0	0
PCDHA6	20	775	2	104	43	858	0	0
PCDHA7	17	571	2	103	42	766	0	0
PCDHA8	17	499	1	95	39	686	0	0
PCDHA9	14	436	1	95	39	679	0	0
PCDHA10	10	307	1	58	19	498	0	0
PCDHA11	1	236	0	28	4	288	0	0
PCDHA12	1	236	0	28	4	288	0	0
PCDHA13	1	236	0	28	4	288	0	0
PCDHAC1	1	159	0	24	2	150	0	0
PCDHAC2	0	5	0	0	1	66	0	0
PCDHB1	0	57	0	7	0	60	0	0
PCDHB2	3	341	0	6	1	379	0	0
PCDHB3	0	0	0	0	0	0	0	0
PCDHB4	1	579	0	9	1	205	0	0
PCDHB5	1	215	0	5	0	207	0	0
PCDHB6	1	416	0	4	1	111	0	0
PCDHB7	2	329	1	151	0	176	0	0
PCDHB8	0	0	0	0	0	0	0	0
PCDHB16	0	0	0	0	0	0	0	0
PCDHB9	1	93	0	0	0	0	0	0
PCDHB10	0	254	0	7	1	204	0	0
PCDHB11	1	311	0	1	0	71	0	0
PCDHB12	0	334	0	14	2	262	0	0
PCDHB13	0	0	0	0	0	0	0	0
PCDHB14	3	436	0	12	0	84	0	0
AC244517.10	3	443	0	12	1	141	0	0
PCDHB15	0	285	0	6	0	321	0	0
TAF7	0	29	1	158	0	119	0	0
SLC25A2	0	18	1	158	0	59	0	0
PCDHGA1	8	675	0	42	1	258	0	0
PCDHGA2	7	443	0	38	1	208	0	0
PCDHGA3	7	443	0	38	1	208	0	0
PCDHGB1	0	188	0	16	0	93	0	0
PCDHGA4	0	188	0	16	0	93	0	0
PCDHGB2	0	188	0	16	0	93	0	0
PCDHGA5	0	188	0	16	0	93	0	0
PCDHGB3	0	188	0	16	0	93	0	0
PCDHGA6	0	188	0	16	0	93	0	0
PCDHGA7	0	188	0	16	0	93	0	0
PCDHGB4	0	188	0	16	0	93	0	0
PCDHGA8	0	188	0	16	0	93	0	0
PCDHGB5	0	188	0	16	0	93	0	0
PCDHGA9	0	188	0	16	0	93	0	0
PCDHGB6	0	188	0	16	0	93	0	0
PCDHGA10	0	188	0	16	0	93	0	0
PCDHGB7	0	188	0	16	0	93	0	0
PCDHGA11	0	188	0	16	0	93	0	0
PCDHGA12	0	188	0	16	0	93	0	0
PCDHGC3	0	10	0	0	0	24	0	0
PCDHGC4	0	10	0	0	0	24	0	0
PCDHGC5	0	10	0	0	0	24	0	0
DIAPH1	0	51	0	53	0	107	0	0
HDAC3	0	16	0	0	0	3	0	0
RELL2	0	17	0	0	0	60	0	0
FCHSD1	0	21	0	1	0	66	0	0
ARAP3	1	194	0	1	2	421	0	0
PCDH1	0	108	0	1	0	130	0	0
DELE1	0	44	0	29	0	38	0	0
PCDH12	1	90	0	9	0	245	0	0
RNF14	0	24	0	4	0	20	0	0
GNPDA1	0	25	0	1	0	19	0	0
NDFIP1	0	34	0	1	0	4	0	0
SPRY4	0	52	0	1	1	263	0	0
FGF1	0	8	0	0	0	5	0	0
ARHGAP26	2	160	0	2	0	40	0	0
NR3C1	0	47	0	0	0	40	0	0
HMHB1	0	19	0	0	0	0	0	0
YIPF5	0	13	0	0	0	44	0	0
KCTD16	0	76	0	0	0	162	0	0
