#Gene	syn.obs	syn.haps	lgd.obs	lgd.haps	dmis.obs	dmis.haps	lgd/dmis.obs	lgd/dmis.haps
SLC24A2	0	40	0	2	0	38	0	0
MLLT3	0	58	0	0	0	46	0	0
FOCAD	0	99	0	17	0	225	0	0
HACD4	0	3	0	1	0	12	0	0
IFNB1	0	6	0	0	0	24	0	0
IFNW1	0	10	0	3	0	15	0	0
IFNA21	0	18	0	3	0	5	0	0
IFNA4	0	21	0	5	0	6	0	0
IFNA7	0	13	0	2	0	3	0	0
IFNA10	0	0	0	0	0	0	0	0
IFNA16	0	18	0	3	0	8	0	0
IFNA17	0	17	0	2	0	3	0	0
IFNA14	0	13	0	1	0	25	0	0
IFNA5	0	13	0	4	0	1	0	0
KLHL9	0	38	0	4	0	27	0	0
IFNA6	0	9	0	3	0	7	0	0
IFNA13	0	7	0	1	0	13	0	0
IFNA2	0	7	0	0	0	0	0	0
IFNA8	0	7	0	0	0	4	0	0
IFNA1	0	5	0	0	0	4	0	0
IFNE	0	0	0	0	0	0	0	0
MTAP	0	21	0	1	0	26	0	0
AL359922.1	0	38	0	1	0	40	0	0
CDKN2A	0	14	0	0	0	4	0	0
CDKN2B	0	3	0	0	0	10	0	0
DMRTA1	0	28	0	2	0	43	0	0
ELAVL2	0	30	0	0	0	29	0	0
IZUMO3	0	4	0	2	0	19	0	0
TUSC1	0	32	0	0	0	18	0	0
CAAP1	0	17	0	1	0	23	0	0
PLAA	1	34	0	2	0	43	0	0
IFT74	0	50	0	9	1	80	0	0
LRRC19	0	10	0	1	0	15	0	0
TEK	0	47	0	2	0	79	0	0
EQTN	0	10	0	4	0	24	0	0
MOB3B	0	3	0	0	0	26	0	0
IFNK	0	0	0	0	0	0	0	0
C9orf72	0	10	0	6	0	21	0	0
LINGO2	0	35	0	2	0	43	0	0
ACO1	0	43	0	7	0	77	0	0
DDX58	0	24	0	8	0	30	0	0
TOPORS	0	43	0	0	0	76	0	0
SMIM27	0	0	0	0	0	1	0	0
NDUFB6	0	0	0	0	0	17	0	0
TAF1L	0	69	0	1	0	166	0	0
TMEM215	0	6	0	0	0	21	0	0
APTX	0	23	0	9	0	10	0	0
DNAJA1	0	18	0	0	0	19	0	0
SMU1	0	13	0	0	0	4	0	0
B4GALT1	0	16	0	1	0	20	0	0
SPINK4	0	1	0	0	0	1	0	0
BAG1	0	0	0	0	0	1	0	0
CHMP5	0	2	0	1	0	14	0	0
NFX1	0	30	0	0	0	58	0	0
AQP7	0	27	0	10	0	15	0	0
AQP3	0	10	0	0	0	9	0	0
NOL6	0	47	0	0	1	130	0	0
ANKRD18B	0	57	0	11	0	27	0	0
PRSS3	0	9	0	1	0	17	0	0
UBE2R2	0	18	0	0	0	10	0	0
UBAP2	0	41	0	2	0	104	0	0
DCAF12	0	38	0	0	0	36	0	0
UBAP1	0	11	0	0	0	25	0	0
KIF24	0	19	0	17	0	50	0	0
NUDT2	0	7	0	5	0	16	0	0
MYORG	0	80	0	3	0	68	0	0
C9orf24	0	12	0	1	0	12	0	0
FAM219A	0	16	0	0	0	7	0	0
DNAI1	0	35	0	9	0	79	0	0
ENHO	0	0	0	0	0	0	0	0
CNTFR	0	47	0	0	0	26	0	0
RPP25L	0	0	0	0	0	0	0	0
DCTN3	0	8	0	3	0	12	0	0
ARID3C	0	14	0	8	0	10	0	0
SIGMAR1	0	22	0	1	0	16	0	0
GALT	0	20	0	4	0	17	0	0
AL162231.3	0	28	0	5	0	32	0	0
IL11RA	0	8	0	1	0	15	0	0
CCL27	0	3	0	4	0	10	0	0
AL162231.1	0	0	0	0	0	0	0	0
CCL19	0	1	0	0	0	11	0	0
CCL21	0	12	0	0	0	10	0	0
FAM205A	0	101	0	11	0	39	0	0
FAM205C	0	0	0	0	0	0	0	0
PHF24	0	18	0	2	0	51	0	0
DNAJB5	0	12	0	0	1	29	0	0
C9orf131	0	42	0	11	0	16	0	0
VCP	0	37	0	0	0	20	0	0
FANCG	0	1	0	3	0	6	0	0
PIGO	0	22	0	3	0	44	0	0
STOML2	0	0	0	0	0	0	0	0
FAM214B	0	30	0	0	0	66	0	0
UNC13B	0	64	0	5	0	179	0	0
RUSC2	0	69	0	2	0	129	0	0
FAM166B	0	0	0	0	0	0	0	0
TESK1	0	0	0	0	0	0	0	0
CD72	0	10	0	0	0	3	0	0
SIT1	0	10	0	1	0	16	0	0
CCDC107	0	7	0	3	0	18	0	0
ARHGEF39	0	7	0	14	0	21	0	0
CA9	0	16	0	13	0	9	0	0
TPM2	0	13	0	4	0	9	0	0
TLN1	1	142	0	4	0	215	0	0
CREB3	0	0	0	0	0	0	0	0
GBA2	0	0	0	0	0	0	0	0
RGP1	1	20	0	1	0	44	0	0
MSMP	0	0	0	0	0	0	0	0
NPR2	0	51	0	2	0	36	0	0
SPAG8	0	0	0	0	0	0	0	0
HINT2	0	14	0	7	0	6	0	0
AL133410.3	0	30	0	9	0	7	0	0
TMEM8B	0	69	0	2	0	38	0	0
FAM221B	0	16	0	2	0	1	0	0
OR13J1	0	23	0	2	0	20	0	0
HRCT1	0	10	0	3	0	165	0	0
SPAAR	0	0	0	0	0	0	0	0
OR2S2	0	25	0	4	0	11	0	0
RECK	0	68	0	10	0	56	0	0
GLIPR2	0	12	0	3	0	16	0	0
CCIN	0	35	0	1	0	73	0	0
CLTA	1	71	0	3	0	55	0	0
GNE	1	60	0	3	0	42	0	0
RNF38	0	27	0	5	0	25	0	0
MELK	0	29	0	6	0	48	0	0
PAX5	0	17	0	1	0	15	0	0
ZCCHC7	0	34	0	2	0	20	0	0
GRHPR	0	38	0	8	0	45	0	0
ZBTB5	0	22	0	3	0	55	0	0
POLR1E	0	19	0	5	0	42	0	0
FBXO10	0	42	0	6	0	67	0	0
AL513165.2	0	43	0	6	0	72	0	0
TOMM5	0	1	0	0	0	7	0	0
AL138752.2	1	210	0	29	1	288	0	0
FRMPD1	1	82	0	18	1	123	0	0
TRMT10B	0	13	0	6	0	20	0	0
EXOSC3	0	9	0	5	0	45	0	0
DCAF10	0	21	0	2	0	21	0	0
SLC25A51	0	12	0	1	0	19	0	0
SHB	0	80	0	2	0	67	0	0
ALDH1B1	0	23	0	4	0	63	0	0
IGFBPL1	0	24	0	7	0	26	0	0
FAM95C	0	10	0	0	0	3	0	0
ANKRD18A	0	48	0	5	0	29	0	0
FAM240B	0	0	0	0	0	0	0	0
CNTNAP3	0	81	0	17	0	107	0	0
SPATA31A1	0	122	0	18	0	16	0	0
ANKRD20A2	0	8	0	1	0	0	0	0
FOXD4L6	0	0	0	0	0	0	0	0
CBWD6	0	5	0	0	0	19	0	0
CNTNAP3B	0	19	0	5	0	5	0	0
SPATA31A6	10	128	2	36	0	30	0	0
SPATA31A5	0	0	0	0	0	0	0	0
SPATA31A7	0	0	0	3	0	0	0	0
CNTNAP3C	0	0	0	0	0	0	0	0
ANKRD20A4	0	40	0	25	0	25	0	0
FOXD4L5	0	74	0	22	0	96	0	0
CBWD5	0	0	0	5	0	0	0	0
FOXD4L4	0	0	0	0	0	0	0	0
ANKRD20A3	0	0	0	0	0	0	0	0
ZNF658	0	81	0	13	0	82	0	0
SPATA31A3	2	59	0	4	0	4	0	0
ANKRD20A1	0	13	0	4	0	6	0	0
CBWD3	0	0	0	0	0	1	0	0
FOXD4L3	0	37	0	2	0	32	0	0
PGM5	0	64	0	8	1	76	0	0
TMEM252	0	12	0	1	0	5	0	0
PIP5K1B	0	23	0	1	0	25	0	0
FAM122A	0	0	0	0	0	0	0	0
PRKACG	0	0	0	0	0	0	0	0
FXN	0	13	0	5	0	5	0	0
AL358113.1	1	87	0	8	1	99	0	0
TJP2	1	74	0	3	1	94	0	0
FAM189A2	0	32	0	1	0	36	0	0
APBA1	0	71	0	0	0	70	0	0
PTAR1	0	13	0	2	0	51	0	0
C9orf135	0	12	0	3	0	12	0	0
MAMDC2	0	26	0	1	0	69	0	0
SMC5	0	41	0	5	0	73	0	0
KLF9	0	20	0	1	0	26	0	0
TRPM3	0	88	0	5	0	115	0	0
CEMIP2	0	85	0	4	0	121	0	0
ABHD17B	0	24	0	1	0	17	0	0
C9orf85	0	5	0	3	0	5	0	0
C9orf57	0	17	0	10	0	3	0	0
GDA	0	32	0	5	0	37	0	0
ZFAND5	0	15	0	0	0	5	0	0
TMC1	0	22	0	14	0	91	0	0
ALDH1A1	0	33	0	2	0	39	0	0
ANXA1	0	7	0	3	0	48	0	0
RORB	0	21	0	1	0	15	0	0
TRPM6	1	133	0	12	0	95	0	0
C9orf40	0	9	0	1	0	5	0	0
CARNMT1	0	29	0	1	0	11	0	0
NMRK1	0	11	0	0	0	5	0	0
OSTF1	0	14	0	1	0	33	0	0
PCSK5	0	133	0	9	0	116	0	0
RFK	0	17	0	1	0	9	0	0
GCNT1	0	34	0	6	0	66	0	0
PRUNE2	0	989	0	15	0	214	0	0
FOXB2	0	35	0	1	0	57	0	0
VPS13A	1	140	0	12	0	181	0	0
GNA14	0	46	0	7	0	31	0	0
GNAQ	0	31	0	0	0	5	0	0
CEP78	0	21	0	3	0	39	0	0
PSAT1	0	17	0	3	1	35	0	0
TLE4	0	42	0	1	0	34	0	0
TLE1	0	56	0	1	0	62	0	0
SPATA31D4	0	17	0	2	0	1	0	0
SPATA31D3	0	16	0	2	0	0	0	0
SPATA31D1	1	130	0	7	0	36	0	0
RASEF	0	41	0	11	0	63	0	0
FRMD3	0	22	0	2	0	47	0	0
IDNK	0	6	0	3	0	14	0	0
UBQLN1	0	33	0	1	0	24	0	0
GKAP1	0	10	0	1	0	9	0	0
KIF27	0	53	0	14	0	115	0	0
C9orf64	0	5	0	0	0	21	0	0
HNRNPK	0	23	0	1	0	15	0	0
RMI1	0	30	0	4	0	41	0	0
SLC28A3	0	49	0	5	0	42	0	0
NTRK2	0	50	0	1	0	43	0	0
AGTPBP1	0	54	0	3	0	101	0	0
NAA35	0	23	0	0	0	40	0	0
GOLM1	0	1	0	2	0	1	0	0
C9orf153	0	4	0	2	0	1	0	0
ISCA1	0	1	0	0	0	1	0	0
TUT7	0	16	0	1	0	14	0	0
GAS1	0	15	0	1	0	39	0	0
DAPK1	0	85	0	4	2	121	0	0
CTSL	0	17	0	1	0	19	0	0
SPATA31E1	0	112	0	33	0	21	0	0
AL353572.3	0	0	0	0	0	0	0	0
CDK20	0	38	0	9	0	56	0	0
SPIN1	0	27	0	14	0	5	0	0
NXNL2	0	20	0	1	0	10	0	0
S1PR3	0	27	0	0	0	45	0	0
SHC3	0	35	0	0	0	32	0	0
CKS2	0	10	0	0	0	1	0	0
SECISBP2	0	40	0	2	0	30	0	0
SEMA4D	0	49	0	3	0	47	0	0
GADD45G	0	13	0	0	0	6	0	0
DIRAS2	0	5	0	0	0	5	0	0
SYK	0	19	0	3	0	30	0	0
AUH	0	22	0	1	1	37	0	0
NFIL3	0	17	0	2	0	22	0	0
ROR2	0	119	0	1	0	135	0	0
SPTLC1	0	18	0	2	0	50	0	0
IARS	0	73	0	7	0	85	0	0
NOL8	0	71	0	4	0	77	0	0
CENPP	1	140	0	18	1	172	0	0
OGN	0	25	0	2	0	28	0	0
OMD	0	35	0	0	0	30	0	0
ASPN	0	5	0	2	0	13	0	0
ECM2	0	57	0	14	0	74	0	0
IPPK	0	24	0	2	0	65	0	0
BICD2	0	74	0	0	1	84	0	0
ZNF484	0	48	0	5	0	22	0	0
FGD3	0	66	0	4	0	56	0	0
SUSD3	0	16	0	9	0	32	0	0
CARD19	0	7	0	6	0	22	0	0
NINJ1	0	20	0	0	0	28	0	0
WNK2	0	199	0	3	0	152	0	0
C9orf129	0	16	0	2	0	16	0	0
FAM120AOS	0	14	0	0	0	3	0	0
FAM120A	0	101	0	1	0	71	0	0
PHF2	0	527	0	3	1	77	0	0
BARX1	0	25	0	0	0	21	0	0
PTPDC1	0	39	0	7	0	81	0	0
ZNF169	0	5	0	1	0	4	0	0
NUTM2F	0	50	0	8	0	37	0	0
MFSD14B	0	47	0	5	0	37	0	0
FBP2	0	47	0	5	0	32	0	0
FBP1	0	29	0	1	0	22	0	0
C9orf3	0	64	0	12	0	97	0	0
FANCC	0	31	0	18	0	33	0	0
PTCH1	0	174	0	2	0	162	0	0
ERCC6L2	0	41	0	16	0	66	0	0
HSD17B3	0	26	0	4	0	17	0	0
AL160269.1	0	30	0	7	0	39	0	0
SLC35D2	0	8	0	3	0	26	0	0
ZNF367	0	17	0	0	0	8	0	0
HABP4	0	48	0	1	0	21	0	0
CDC14B	0	16	0	7	0	51	0	0
PRXL2C	0	6	0	7	0	45	0	0
ZNF510	0	32	0	17	0	56	0	0
ZNF782	0	43	0	8	0	25	0	0
MFSD14C	0	45	0	12	0	19	0	0
NUTM2G	0	45	0	12	0	19	0	0
CTSV	0	37	0	2	0	30	0	0
CCDC180	0	0	0	2	0	0	0	0
TDRD7	0	48	0	2	1	85	0	0
TMOD1	0	37	0	1	0	25	0	0
TSTD2	0	21	0	11	0	9	0	0
NCBP1	0	25	0	1	0	50	0	0
XPA	0	6	0	7	0	23	0	0
FOXE1	0	512	0	0	0	24	0	0
TRMO	0	1	0	0	0	4	0	0
HEMGN	0	15	0	12	0	14	0	0
ANP32B	0	24	0	0	0	7	0	0
NANS	0	26	0	3	0	48	0	0
TRIM14	0	43	0	1	0	37	0	0
CORO2A	0	56	0	6	0	78	0	0
TBC1D2	0	54	0	5	0	92	0	0
GABBR2	0	88	0	0	0	42	0	0
ANKS6	1	111	0	3	0	106	0	0
GALNT12	0	53	0	2	0	57	0	0
COL15A1	1	109	0	8	0	143	0	0
TGFBR1	0	28	0	1	0	18	0	0
ALG2	0	0	0	0	0	0	0	0
SEC61B	0	4	0	0	0	13	0	0
NR4A3	0	17	0	0	0	56	0	0
STX17	0	13	0	5	0	30	0	0
ERP44	0	19	0	0	0	18	0	0
INVS	0	24	0	7	0	52	0	0
TEX10	0	35	0	0	0	65	0	0
MSANTD3	0	8	0	2	0	22	0	0
MSANTD3-TMEFF1	0	17	0	2	0	25	0	0
TMEFF1	0	14	0	0	0	23	0	0
CAVIN4	0	62	0	4	0	45	0	0
PLPPR1	0	17	0	1	0	19	0	0
BAAT	0	14	0	4	0	22	0	0
MRPL50	0	2	0	3	0	27	0	0
ZNF189	0	18	0	1	0	43	0	0
ALDOB	0	26	0	5	0	65	0	0
TMEM246	1	19	0	3	0	45	0	0
RNF20	0	30	0	1	0	43	0	0
GRIN3A	0	70	0	5	0	106	0	0
PPP3R2	0	0	0	0	0	0	0	0
CYLC2	0	11	0	2	0	14	0	0
SMC2	0	72	0	1	0	80	0	0
OR13F1	0	483	0	1	0	25	0	0
OR13C4	0	16	0	5	0	20	0	0
OR13C3	0	19	0	2	0	22	0	0
OR13C8	0	16	0	5	0	23	0	0
OR13C5	0	31	0	4	0	26	0	0
OR13C2	0	25	0	6	0	24	0	0
OR13C9	0	24	0	3	0	40	0	0
OR13D1	0	25	0	13	0	18	0	0
NIPSNAP3A	0	7	0	12	0	11	0	0
NIPSNAP3B	0	21	0	11	0	38	0	0
ABCA1	1	109	0	6	0	163	0	0
SLC44A1	0	29	0	1	0	58	0	0
FSD1L	0	10	0	1	0	36	0	0
FKTN	0	10	0	2	0	19	0	0
TAL2	0	7	0	1	0	8	0	0
TMEM38B	0	9	0	5	0	27	0	0
ZNF462	0	124	0	2	1	214	0	0
RAD23B	1	59	0	1	0	16	0	0
KLF4	0	34	0	1	0	35	0	0
ACTL7B	0	23	0	1	0	54	0	0
ACTL7A	0	35	0	6	1	70	0	0
ELP1	0	40	0	6	0	112	0	0
FAM206A	0	5	0	10	0	33	0	0
CTNNAL1	0	62	0	1	0	43	0	0
TMEM245	0	79	0	2	0	73	0	0
FRRS1L	0	16	0	0	0	17	0	0
EPB41L4B	0	34	0	0	0	73	0	0
PTPN3	0	58	0	5	0	74	0	0
PALM2	0	7	0	0	0	8	0	0
PALM2-AKAP2	0	83	0	0	0	116	0	0
AKAP2	0	75	0	0	0	108	0	0
C9orf152	0	28	0	1	0	12	0	0
TXN	0	1	0	0	0	1	0	0
TXNDC8	0	10	0	4	0	8	0	0
SVEP1	0	254	0	4	1	289	0	0
MUSK	0	35	0	6	0	75	0	0
LPAR1	0	29	0	0	0	33	0	0
OR2K2	0	21	0	1	0	51	0	0
ECPAS	1	133	0	4	0	145	0	0
ZNF483	0	22	0	13	0	24	0	0
PTGR1	0	19	0	15	0	19	0	0
DNAJC25	0	16	0	2	0	13	0	0
DNAJC25-GNG10	0	21	0	2	0	14	0	0
GNG10	0	5	0	0	0	1	0	0
C9orf84	0	40	0	14	0	64	0	0
UGCG	0	4	0	0	0	21	0	0
SUSD1	0	73	0	12	0	52	0	0
PTBP3	0	30	0	5	0	46	0	0
HSDL2	0	16	0	1	0	25	0	0
KIAA1958	0	21	0	0	0	47	0	0
INIP	0	0	0	0	0	0	0	0
SNX30	0	76	0	0	0	41	0	0
SLC46A2	0	42	0	7	0	44	0	0
ZNF883	0	42	0	31	0	51	0	0
ZFP37	0	26	0	9	0	37	0	0
SLC31A2	0	0	0	0	0	3	0	0
FKBP15	0	42	0	9	0	94	0	0
SLC31A1	0	15	0	1	0	8	0	0
CDC26	0	15	0	1	0	15	0	0
PRPF4	0	13	0	3	0	35	0	0
RNF183	0	12	0	2	0	35	0	0
WDR31	0	14	0	17	0	14	0	0
BSPRY	0	31	0	6	0	44	0	0
HDHD3	0	10	0	14	0	35	0	0
ALAD	0	26	0	0	0	55	0	0
POLE3	0	0	0	0	0	0	0	0
C9orf43	0	18	0	4	0	11	0	0
RGS3	0	52	0	11	0	106	0	0
ZNF618	0	129	0	2	0	91	0	0
AMBP	0	35	0	8	0	20	0	0
KIF12	0	17	0	8	0	37	0	0
COL27A1	1	146	0	4	2	155	0	0
ORM1	0	32	0	0	0	28	0	0
ORM2	0	0	0	0	0	0	0	0
AKNA	1	74	0	6	0	65	0	0
WHRN	0	35	0	2	0	88	0	0
ATP6V1G1	0	5	0	0	0	13	0	0
TMEM268	0	18	0	7	0	25	0	0
TEX53	0	0	0	0	0	0	0	0
TEX48	0	5	0	1	0	3	0	0
TNFSF15	0	6	0	0	0	15	0	0
DEC1	2	165	0	8	0	239	0	0
TNFSF8	0	5	0	1	0	8	0	0
TNC	2	160	0	6	0	231	0	0
PAPPA	1	100	0	2	1	140	0	0
ASTN2	0	114	0	0	2	155	0	0
TRIM32	0	0	0	0	0	0	0	0
AL160272.2	0	46	0	0	0	42	0	0
TLR4	0	46	0	0	0	42	0	0
BRINP1	0	60	0	0	0	128	0	0
CDK5RAP2	0	89	0	5	0	100	0	0
MEGF9	0	22	0	0	0	40	0	0
FBXW2	0	17	0	0	0	5	0	0
B3GNT10	0	0	0	0	0	0	0	0
PSMD5	0	15	0	4	0	42	0	0
PHF19	0	29	0	7	0	26	0	0
TRAF1	0	37	0	0	0	56	0	0
C5	0	92	0	2	0	83	0	0
CNTRL	0	79	0	29	0	211	0	0
RAB14	0	2	0	0	0	1	0	0
GSN	0	16	0	2	0	41	0	0
STOM	0	15	0	3	0	18	0	0
DAB2IP	0	136	0	4	0	138	0	0
TTLL11	0	80	0	5	0	81	0	0
NDUFA8	0	2	0	3	0	25	0	0
MORN5	0	21	0	2	0	14	0	0
LHX6	0	17	0	10	0	21	0	0
RBM18	0	2	0	0	0	9	0	0
MRRF	0	11	0	1	0	7	0	0
PTGS1	0	31	0	3	0	82	0	0
OR1J1	0	24	0	2	0	30	0	0
OR1J2	0	0	0	0	0	0	0	0
OR1J4	0	10	0	3	0	16	0	0
OR1N1	0	35	0	2	0	16	0	0
OR1N2	0	21	0	11	0	23	0	0
OR1L8	0	27	0	0	0	8	0	0
OR1Q1	0	14	0	6	0	17	0	0
OR1B1	0	0	0	0	0	0	0	0
OR1L1	0	9	0	6	0	9	0	0
OR1L3	0	10	0	4	0	24	0	0
OR1L4	0	31	0	0	0	39	0	0
OR1L6	0	12	0	5	0	34	0	0
OR5C1	0	32	0	8	0	26	0	0
PDCL	0	40	0	3	0	38	0	0
OR1K1	0	22	0	3	0	19	0	0
RC3H2	0	80	0	4	0	93	0	0
ZBTB6	0	0	0	0	0	0	0	0
ZBTB26	0	21	0	0	0	17	0	0
RABGAP1	0	46	0	4	2	93	0	0
GPR21	0	17	0	2	0	46	0	0
STRBP	0	40	0	0	0	20	0	0
CRB2	0	108	0	14	0	95	0	0
DENND1A	0	83	0	3	0	81	0	0
LHX2	0	26	0	1	0	18	0	0
NEK6	0	33	0	0	0	16	0	0
PSMB7	0	9	0	0	0	10	0	0
ADGRD2	0	0	0	0	0	0	0	0
NR5A1	0	12	0	0	0	12	0	0
NR6A1	0	62	0	1	0	40	0	0
OLFML2A	0	63	0	7	0	98	0	0
WDR38	0	0	0	0	0	0	0	0
RPL35	0	18	0	0	0	9	0	0
ARPC5L	0	17	0	1	0	11	0	0
GOLGA1	0	9	0	1	0	16	0	0
SCAI	0	23	0	1	0	29	0	0
PPP6C	0	35	0	1	0	12	0	0
RABEPK	0	33	0	5	0	43	0	0
HSPA5	0	17	0	1	0	15	0	0
GAPVD1	0	39	0	1	0	64	0	0
MAPKAP1	0	47	0	0	0	28	0	0
PBX3	0	26	0	1	0	14	0	0
MVB12B	0	27	0	1	0	18	0	0
LMX1B	0	50	0	3	0	22	0	0
ZBTB43	0	40	0	0	0	37	0	0
ZBTB34	0	58	0	1	0	22	0	0
RALGPS1	0	42	0	0	0	24	0	0
ANGPTL2	0	0	0	0	0	0	0	0
GARNL3	0	63	0	4	0	52	0	0
SLC2A8	0	26	0	15	0	25	0	0
ZNF79	0	54	0	6	0	28	0	0
RPL12	0	0	0	0	0	0	0	0
LRSAM1	0	50	0	3	0	85	0	0
FAM129B	0	42	0	2	0	56	0	0
STXBP1	0	30	0	0	0	14	0	0
PTRH1	0	20	0	6	0	22	0	0
CFAP157	0	3	0	0	0	10	0	0
TTC16	0	17	0	8	0	15	0	0
TOR2A	0	0	0	1	0	2	0	0
SH2D3C	0	56	0	3	0	78	0	0
CDK9	0	42	0	6	0	15	0	0
FPGS	0	12	0	3	0	34	0	0
ENG	0	67	0	2	0	32	0	0
AK1	0	20	0	1	0	31	0	0
AL157935.2	0	67	0	7	0	72	0	0
ST6GALNAC6	0	49	0	6	0	41	0	0
ST6GALNAC4	0	30	0	1	0	25	0	0
PIP5KL1	0	20	0	1	0	25	0	0
DPM2	0	0	0	0	0	1	0	0
FAM102A	0	0	0	0	0	3	0	0
NAIF1	0	0	0	0	0	0	0	0
SLC25A25	0	39	0	4	0	52	0	0
PTGES2	0	13	0	0	0	23	0	0
LCN2	0	15	0	0	0	6	0	0
C9orf16	0	0	0	0	0	5	0	0
CIZ1	0	71	0	2	0	33	0	0
DNM1	0	34	0	2	0	37	0	0
GOLGA2	0	20	0	2	0	20	0	0
SWI5	0	28	0	3	0	6	0	0
TRUB2	0	13	0	1	0	17	0	0
COQ4	0	13	0	4	0	29	0	0
SLC27A4	0	25	0	5	0	81	0	0
URM1	0	2	0	0	0	2	0	0
CERCAM	0	70	0	3	0	109	0	0
ODF2	0	30	0	2	0	78	0	0
GLE1	0	12	0	7	0	47	0	0
SPTAN1	1	198	0	0	0	155	0	0
WDR34	0	20	0	1	0	9	0	0
SET	0	8	0	0	0	4	0	0
PKN3	0	92	0	7	1	141	0	0
ZDHHC12	0	0	0	0	0	0	0	0
ZER1	0	27	0	0	0	51	0	0
TBC1D13	0	22	0	0	0	25	0	0
ENDOG	0	0	0	0	0	0	0	0
SPOUT1	0	20	0	2	0	37	0	0
KYAT1	0	27	0	7	0	32	0	0
LRRC8A	0	92	0	0	0	59	0	0
PHYHD1	0	27	0	17	0	18	0	0
AL672142.1	0	7	0	0	0	16	0	0
DOLK	0	0	0	0	0	0	0	0
NUP188	0	81	0	0	0	184	0	0
SH3GLB2	0	24	0	2	0	33	0	0
MIGA2	0	45	0	4	0	39	0	0
DOLPP1	0	5	0	1	0	3	0	0
CRAT	0	41	0	10	0	68	0	0
PTPA	0	37	0	0	0	25	0	0
IER5L	0	0	0	0	0	0	0	0
NTMT1	0	44	0	0	0	18	0	0
C9orf50	0	44	0	0	0	18	0	0
ASB6	0	31	0	2	0	69	0	0
PRRX2	0	19	0	2	0	27	0	0
PTGES	0	21	0	1	0	8	0	0
TOR1B	0	25	0	2	0	38	0	0
TOR1A	0	7	0	0	0	21	0	0
C9orf78	0	3	0	0	0	7	0	0
USP20	0	157	0	7	0	130	0	0
FNBP1	0	38	0	0	0	36	0	0
GPR107	0	52	0	2	0	46	0	0
NCS1	0	32	0	0	0	6	0	0
HMCN2	1	243	0	38	0	253	0	0
ASS1	0	26	0	4	0	66	0	0
FUBP3	0	38	0	1	0	37	0	0
PRDM12	0	25	0	0	0	22	0	0
EXOSC2	0	33	0	0	0	11	0	0
ABL1	0	92	0	1	0	75	0	0
QRFP	0	35	0	2	0	7	0	0
FIBCD1	0	48	0	6	0	69	0	0
