#Gene	syn.obs	syn.haps	lgd.obs	lgd.haps	dmis.obs	dmis.haps	lgd/dmis.obs	lgd/dmis.haps
FAM124A	0	42	0	6	0	48	0	0
SERPINE3	0	45	0	5	0	11	0	0
INTS6	0	20	0	5	0	31	0	0
WDFY2	0	20	0	1	0	35	0	0
AL162377.3	0	4	0	5	0	13	0	0
DHRS12	0	4	0	5	0	13	0	0
TMEM272	0	0	0	0	0	0	0	0
CCDC70	0	13	0	11	0	17	0	0
ATP7B	0	95	0	25	0	158	0	0
ALG11	0	0	0	1	0	0	0	0
UTP14C	0	0	0	1	0	0	0	0
NEK5	0	22	0	8	0	34	0	0
NEK3	0	0	0	0	0	1	0	0
THSD1	0	77	0	4	0	47	0	0
VPS36	0	7	0	1	0	23	0	0
CKAP2	0	36	0	8	0	44	0	0
HNRNPA1L2	0	0	0	0	0	0	0	0
SUGT1	0	26	0	0	0	15	0	0
CNMD	0	17	0	12	0	13	0	0
PCDH8	0	52	0	1	1	104	0	0
OLFM4	0	30	0	4	0	37	0	0
PRR20A	0	0	0	0	0	0	0	0
PRR20C	0	0	0	0	0	0	0	0
PRR20B	0	0	0	0	0	0	0	0
PRR20D	0	0	0	0	0	0	0	0
PRR20E	0	0	0	0	0	0	0	0
PCDH17	0	51	0	2	0	94	0	0
DIAPH3	0	60	0	24	0	99	0	0
TDRD3	0	13	0	1	0	1002	0	0
PCDH20	0	34	0	0	0	86	0	0
AL592490.1	0	34	0	0	0	86	0	0
AL445989.1	0	0	0	0	0	0	0	0
AL445238.1	0	0	0	0	0	0	0	0
PCDH9	0	66	0	0	0	91	0	0
KLHL1	0	48	0	0	0	70	0	0
DACH1	0	40	0	0	0	58	0	0
MZT1	0	1	0	0	0	0	0	0
BORA	0	13	0	2	0	13	0	0
DIS3	0	23	0	6	0	72	0	0
PIBF1	0	29	0	7	0	50	0	0
KLF5	0	19	0	0	0	42	0	0
KLF12	0	38	0	1	0	28	0	0
TBC1D4	1	83	0	6	0	80	0	0
COMMD6	0	2	0	3	0	6	0	0
UCHL3	0	6	0	2	0	13	0	0
LMO7	0	53	0	17	2	161	0	0
KCTD12	1	38	0	1	0	22	0	0
ACOD1	0	35	0	1	0	26	0	0
CLN5	0	27	0	3	0	37	0	0
AC001226.2	0	162	0	4	0	156	0	0
FBXL3	0	30	0	3	0	37	0	0
MYCBP2	0	221	0	7	0	273	0	0
SCEL	0	21	0	10	0	25	0	0
SLAIN1	0	22	0	1	0	18	0	0
EDNRB	0	19	0	1	0	22	0	0
POU4F1	0	42	0	0	0	20	0	0
RNF219	0	12	0	5	0	55	0	0
RBM26	0	32	0	7	0	80	0	0
NDFIP2	0	32	0	0	0	20	0	0
SPRY2	0	9	0	0	0	28	0	0
SLITRK1	0	43	0	1	0	50	0	0
SLITRK6	0	56	0	5	0	97	0	0
SLITRK5	0	53	0	2	0	106	0	0
GPC5	0	24	0	2	0	58	0	0
GPC6	0	36	0	0	0	48	0	0
DCT	0	22	0	7	0	54	0	0
TGDS	0	24	0	4	0	29	0	0
GPR180	0	12	0	11	0	59	0	0
SOX21	0	30	0	1	0	35	0	0
ABCC4	0	79	0	15	0	85	0	0
CLDN10	0	24	0	1	0	26	0	0
DZIP1	0	48	0	4	0	70	0	0
DNAJC3	0	22	0	3	0	27	0	0
UGGT2	0	31	0	17	0	79	0	0
HS6ST3	0	14	0	0	0	68	0	0
OXGR1	0	18	0	27	0	20	0	0
MBNL2	0	30	0	1	0	23	0	0
RAP2A	0	11	0	1	0	5	0	0
IPO5	0	99	0	4	0	80	0	0
FARP1	0	149	0	5	0	174	0	0
RNF113B	0	17	0	3	0	58	0	0
STK24	0	60	0	2	0	35	0	0
SLC15A1	0	29	0	3	0	33	0	0
DOCK9	1	105	0	3	0	122	0	0
UBAC2	0	49	0	4	0	33	0	0
GPR18	0	28	0	3	0	19	0	0
GPR183	0	0	0	0	0	0	0	0
TM9SF2	0	50	0	1	0	15	0	0
CLYBL	0	39	0	13	0	31	0	0
ZIC5	0	1030	0	6	0	89	0	0
ZIC2	0	76	0	0	0	18	0	0
PCCA	0	35	0	5	0	75	0	0
GGACT	0	14	0	2	0	14	0	0
TMTC4	0	47	0	4	0	80	0	0
NALCN	0	1228	0	6	0	76	0	0
ITGBL1	0	21	0	2	0	21	0	0
FGF14	0	27	0	0	0	12	0	0
TPP2	0	37	0	16	0	81	0	0
METTL21C	0	13	0	5	0	30	0	0
CCDC168	0	293	1	106	0	81	0	0
TEX30	0	5	0	1	0	12	0	0
KDELC1	0	14	0	3	0	36	0	0
BIVM	1	38	0	5	0	19	0	0
BIVM-ERCC5	3	108	0	14	0	93	0	0
ERCC5	3	108	0	14	0	93	0	0
SLC10A2	0	31	0	11	0	64	0	0
DAOA	0	1	0	1	0	0	0	0
EFNB2	0	17	0	0	0	18	0	0
ARGLU1	0	0	0	0	0	0	0	0
FAM155A	0	24	0	0	0	31	0	0
LIG4	0	42	0	15	0	55	0	0
ABHD13	0	14	0	0	0	45	0	0
TNFSF13B	0	5	0	0	0	6	0	0
MYO16	0	137	0	11	0	112	0	0
IRS2	1	133	0	1	0	112	0	0
COL4A1	0	117	0	4	0	130	0	0
COL4A2	1	140	0	13	0	127	0	0
RAB20	0	4	0	2	0	17	0	0
NAXD	0	39	0	4	0	33	0	0
CARS2	1	61	0	4	0	79	0	0
ING1	0	25	0	0	0	4	0	0
ANKRD10	0	19	0	0	0	15	0	0
ARHGEF7	0	48	0	2	0	67	0	0
TEX29	0	21	0	4	0	4	0	0
SOX1	0	61	0	1	0	32	0	0
SPACA7	0	30	0	3	0	12	0	0
TUBGCP3	0	55	0	5	0	65	0	0
ATP11A	1	651	0	7	1	91	0	0
MCF2L	0	128	0	7	0	106	0	0
F7	0	30	0	5	0	37	0	0
F10	0	26	0	2	0	22	0	0
PROZ	0	33	0	7	0	16	0	0
PCID2	0	16	0	8	0	19	0	0
CUL4A	0	25	0	5	0	31	0	0
LAMP1	0	30	0	0	0	13	0	0
GRTP1	0	20	0	7	0	47	0	0
ADPRHL1	0	192	0	20	0	71	0	0
DCUN1D2	0	1	0	0	0	8	0	0
TMCO3	0	9	0	0	0	25	0	0
TFDP1	0	36	0	0	0	24	0	0
ATP4B	0	29	0	1	0	39	0	0
GRK1	0	34	0	7	0	77	0	0
TMEM255B	0	23	0	1	0	7	0	0
GAS6	0	69	0	1	0	86	0	0
C13orf46	0	0	0	0	0	0	0	0
RASA3	0	77	0	5	0	82	0	0
CFAP97D2	0	0	0	0	0	0	0	0
CDC16	0	28	0	1	0	46	0	0
UPF3A	0	26	0	10	0	41	0	0
CHAMP1	0	46	0	0	0	56	0	0
