#Gene	syn.obs	syn.haps	lgd.obs	lgd.haps	dmis.obs	dmis.haps	lgd/dmis.obs	lgd/dmis.haps
EFHB	1	32	1	24	1	64	0	0
RAB5A	0	23	0	0	0	18	0	0
PP2D1	0	16	0	3	0	21	0	0
KAT2B	0	40	0	2	0	67	0	0
SGO1	0	18	0	8	0	16	0	0
ZNF385D	0	40	0	1	0	40	0	0
UBE2E2	0	1	0	1	0	3	0	0
UBE2E1	0	2	0	0	0	2	0	0
NKIRAS1	0	14	0	1	0	18	0	0
RPL15	0	13	0	1	0	11	0	0
NR1D2	0	38	0	0	0	54	0	0
THRB	0	28	0	0	0	32	0	0
RARB	0	28	0	0	0	18	0	0
TOP2B	0	62	0	5	0	105	0	0
NGLY1	0	8	0	4	0	13	0	0
OXSM	0	30	0	18	0	54	0	0
LRRC3B	0	22	0	0	0	8	0	0
NEK10	0	38	0	6	0	72	0	0
SLC4A7	0	57	0	9	1	92	0	0
EOMES	1	84	0	6	1	1246	0	0
CMC1	0	3	0	4	0	2	0	0
AZI2	0	0	0	3	0	0	0	0
ZCWPW2	0	4	0	7	0	15	0	0
AC098650.1	0	20	0	8	0	43	0	0
RBMS3	0	26	0	3	0	38	0	0
TGFBR2	0	47	0	2	0	28	0	0
GADL1	0	34	0	7	2	65	0	0
STT3B	0	21	0	0	0	32	0	0
OSBPL10	0	68	0	4	0	56	0	0
ZNF860	0	29	0	2	0	19	0	0
GPD1L	0	29	0	1	0	35	0	0
CMTM8	0	5	0	1	0	15	0	0
CMTM7	0	19	0	1	0	10	0	0
CMTM6	0	3	0	0	0	3	0	0
DYNC1LI1	0	20	0	6	0	40	0	0
CNOT10	0	23	0	0	0	29	0	0
TRIM71	0	81	0	0	0	77	0	0
CCR4	0	32	0	3	0	12	0	0
GLB1	0	40	0	4	0	38	0	0
TMPPE	0	0	0	0	0	0	0	0
CRTAP	0	36	0	3	0	54	0	0
SUSD5	0	49	0	4	0	34	0	0
FBXL2	0	2	0	0	0	15	0	0
UBP1	0	13	0	1	0	29	0	0
CLASP2	0	69	0	3	0	91	0	0
PDCD6IP	0	67	0	2	1	81	0	0
ARPP21	0	40	0	0	0	44	0	0
STAC	0	25	0	0	0	42	0	0
DCLK3	0	45	0	0	0	22	0	0
TRANK1	2	246	0	30	0	237	0	0
EPM2AIP1	0	0	0	0	0	0	0	0
MLH1	0	46	0	2	0	81	0	0
LRRFIP2	0	16	0	12	0	41	0	0
GOLGA4	0	81	0	9	0	103	0	0
ITGA9	0	94	0	4	0	87	0	0
CTDSPL	0	12	0	2	0	17	0	0
VILL	0	51	0	19	0	72	0	0
PLCD1	0	13	0	1	0	10	0	0
DLEC1	1	92	0	14	0	120	0	0
ACAA1	1	67	0	12	0	87	0	0
MYD88	0	0	0	0	0	0	0	0
OXSR1	0	21	0	0	0	37	0	0
SLC22A13	0	58	0	17	0	52	0	0
SLC22A14	0	63	0	4	0	33	0	0
XYLB	0	10	0	8	0	52	0	0
ACVR2B	0	32	0	1	0	41	0	0
EXOG	0	10	0	9	0	30	0	0
SCN5A	0	150	0	3	1	156	0	0
SCN10A	0	120	0	14	0	204	0	0
SCN11A	0	101	0	16	0	114	0	0
WDR48	0	27	0	0	0	24	0	0
GORASP1	0	6	0	1	0	3	0	0
TTC21A	0	43	0	5	0	44	0	0
CSRNP1	0	42	0	0	0	51	0	0
XIRP1	0	120	0	22	0	168	0	0
CX3CR1	0	25	0	7	0	20	0	0
CCR8	0	14	0	1	0	6	0	0
SLC25A38	0	42	0	3	0	25	0	0
RPSA	0	8	0	0	0	14	0	0
MOBP	0	8	0	0	0	19	0	0
MYRIP	0	79	0	4	0	96	0	0
EIF1B	0	4	0	0	0	1	0	0
ENTPD3	0	24	0	2	0	36	0	0
RPL14	0	5	0	1	0	38	0	0
ZNF619	0	24	0	2	0	13	0	0
ZNF620	0	44	0	7	0	28	0	0
ZNF621	0	24	0	1	0	8	0	0
CTNNB1	0	50	0	0	0	36	0	0
ULK4	1	63	0	27	1	106	0	0
TRAK1	0	84	0	2	0	120	0	0
CCK	0	4	0	3	0	1	0	0
LYZL4	0	3	0	0	0	7	0	0
VIPR1	0	42	0	3	0	43	0	0
SEC22C	0	22	0	1	0	33	0	0
SS18L2	0	5	0	0	0	9	0	0
NKTR	0	82	0	8	0	74	0	0
ZBTB47	0	80	0	0	0	60	0	0
KLHL40	0	47	0	3	0	85	0	0
HHATL	0	36	0	3	0	62	0	0
AC006059.2	0	48	0	9	0	90	0	0
CCDC13	0	45	0	7	0	88	0	0
HIGD1A	0	3	0	2	0	2	0	0
ACKR2	0	56	0	6	0	63	0	0
AC092042.3	0	111	0	32	0	116	0	0
KRBOX1	0	82	0	19	0	93	0	0
CYP8B1	0	56	0	6	0	63	0	0
ZNF662	0	22	0	13	0	25	0	0
FAM198A	0	35	0	17	0	28	0	0
POMGNT2	0	69	0	2	0	109	0	0
SNRK	0	56	0	0	0	30	0	0
ANO10	0	31	0	17	0	44	0	0
ABHD5	0	3	0	0	0	6	0	0
TOPAZ1	0	80	0	3	1	68	0	0
TCAIM	0	12	0	8	0	51	0	0
ZNF445	0	22	0	0	0	15	0	0
ZNF852	0	10	0	13	0	27	0	0
ZKSCAN7	0	47	0	15	0	31	0	0
ZNF660	0	5	0	3	0	20	0	0
ZNF197	0	9	0	5	0	27	0	0
ZNF35	0	5	0	1	0	17	0	0
ZNF502	0	11	0	8	0	22	0	0
ZNF501	0	29	0	5	0	22	0	0
KIAA1143	0	3	0	3	0	35	0	0
KIF15	0	57	0	14	1	138	0	0
TMEM42	0	9	0	0	0	31	0	0
TGM4	0	53	0	10	0	28	0	0
ZDHHC3	0	13	0	1	0	9	0	0
EXOSC7	0	30	0	6	0	52	0	0
CLEC3B	0	20	0	2	0	38	0	0
CDCP1	0	64	0	0	0	50	0	0
TMEM158	0	22	0	1	0	31	0	0
LARS2	0	71	0	4	0	53	0	0
LIMD1	0	58	0	1	1	36	0	0
SACM1L	0	15	0	3	0	31	0	0
SLC6A20	0	41	0	6	0	67	0	0
LZTFL1	0	34	0	4	0	47	0	0
CCR9	0	29	0	3	0	33	0	0
FYCO1	0	69	0	12	0	114	0	0
CXCR6	0	0	0	0	0	0	0	0
XCR1	0	17	0	3	0	19	0	0
CCR3	0	38	0	1	0	61	0	0
CCR1	0	27	0	0	0	16	0	0
CCR2	0	19	0	2	0	24	0	0
CCR5	0	25	0	5	0	30	0	0
CCRL2	0	21	0	5	0	5	0	0
LTF	2	81	0	11	0	47	0	0
RTP3	0	11	0	1	0	7	0	0
LRRC2	0	14	0	5	0	25	0	0
TDGF1	0	0	0	0	0	0	0	0
AC104304.1	0	0	0	1	0	3	0	0
FAM240A	0	4	0	3	0	8	0	0
ALS2CL	0	97	0	8	0	93	0	0
TMIE	0	12	0	0	0	14	0	0
PRSS50	0	38	0	11	0	26	0	0
PRSS45	0	16	0	9	0	14	0	0
AC109583.3	0	16	0	9	0	14	0	0
PRSS42	0	15	0	11	0	15	0	0
MYL3	0	8	0	0	0	12	0	0
PTH1R	0	33	0	2	0	53	0	0
CCDC12	0	19	0	3	0	34	0	0
NBEAL2	0	960	0	7	0	221	0	0
SETD2	0	58	0	0	0	123	0	0
KIF9	0	39	0	4	0	100	0	0
KLHL18	0	46	0	0	0	45	0	0
PTPN23	0	132	0	8	0	153	0	0
SCAP	0	65	0	0	0	36	0	0
ELP6	0	27	0	5	0	36	0	0
CSPG5	0	21	0	0	0	38	0	0
SMARCC1	0	33	0	5	1	51	0	0
DHX30	0	46	0	0	0	45	0	0
MAP4	0	54	0	1	0	45	0	0
CDC25A	0	24	0	13	0	16	0	0
CAMP	0	10	0	4	0	6	0	0
ZNF589	0	10	0	9	0	4	0	0
NME6	0	0	0	0	0	0	0	0
SPINK8	0	0	0	7	0	0	0	0
FBXW12	0	30	0	7	0	2	0	0
PLXNB1	0	162	0	3	1	137	0	0
CCDC51	0	0	0	0	0	0	0	0
TMA7	0	0	0	0	0	0	0	0
ATRIP	0	43	0	6	0	45	0	0
TREX1	0	0	0	0	0	0	0	0
SHISA5	0	21	0	7	0	14	0	0
PFKFB4	0	13	0	7	0	37	0	0
UCN2	0	17	0	3	0	17	0	0
COL7A1	1	203	0	19	1	227	0	0
UQCRC1	0	29	0	2	0	39	0	0
TMEM89	0	0	0	0	0	0	0	0
SLC26A6	0	0	0	0	0	0	0	0
CELSR3	1	190	0	8	0	337	0	0
NCKIPSD	0	82	0	3	0	48	0	0
IP6K2	0	3	0	1	0	4	0	0
PRKAR2A	0	18	0	4	0	24	0	0
SLC25A20	0	2	0	3	0	15	0	0
ARIH2OS	0	0	0	0	0	0	0	0
ARIH2	0	23	0	0	0	15	0	0
P4HTM	0	27	0	2	0	34	0	0
WDR6	0	2	0	1	0	5	0	0
DALRD3	0	17	0	9	0	18	0	0
NDUFAF3	0	0	0	0	0	0	0	0
IMPDH2	0	21	0	3	0	25	0	0
QRICH1	0	28	0	0	0	14	0	0
QARS	0	60	0	6	0	85	0	0
USP19	0	11	0	1	0	29	0	0
LAMB2	0	119	0	11	0	174	0	0
CCDC71	0	19	0	1	0	25	0	0
KLHDC8B	0	8	0	1	0	18	0	0
C3orf84	0	0	0	1	0	1	0	0
CCDC36	0	35	0	2	0	34	0	0
C3orf62	0	2	0	3	0	3	0	0
USP4	1	52	0	10	0	74	0	0
GPX1	0	0	0	0	0	0	0	0
RHOA	0	5	0	0	0	2	0	0
TCTA	0	0	0	0	0	0	0	0
AMT	0	33	0	0	0	30	0	0
AC104452.1	0	34	0	0	0	31	0	0
NICN1	0	1	0	0	0	1	0	0
DAG1	0	54	0	1	0	80	0	0
BSN	3	271	0	4	2	340	0	0
APEH	0	20	0	2	0	42	0	0
MST1	0	0	0	0	0	0	0	0
RNF123	0	56	0	4	0	115	0	0
AMIGO3	0	0	0	0	0	0	0	0
GMPPB	0	19	0	4	0	46	0	0
IP6K1	0	11	0	0	0	10	0	0
CDHR4	0	11	0	7	0	2	0	0
INKA1	0	9	0	2	0	28	0	0
UBA7	0	45	0	8	0	40	0	0
TRAIP	0	10	0	6	0	39	0	0
CAMKV	0	39	0	0	0	13	0	0
MST1R	0	64	0	32	1	116	0	0
MON1A	0	62	0	3	0	53	0	0
RBM6	0	59	0	1	0	69	0	0
RBM5	0	51	0	0	0	39	0	0
SEMA3F	0	69	0	0	0	72	0	0
GNAT1	0	27	0	2	0	12	0	0
SLC38A3	0	0	0	0	0	0	0	0
GNAI2	0	26	0	1	0	22	0	0
SEMA3B	0	0	0	0	0	0	0	0
LSMEM2	0	30	0	15	0	14	0	0
IFRD2	0	0	0	0	0	0	0	0
HYAL3	0	5	0	5	0	15	0	0
NAA80	0	0	0	0	0	0	0	0
HYAL1	0	17	0	1	0	32	0	0
HYAL2	0	22	0	1	0	15	0	0
TUSC2	0	5	0	0	0	8	0	0
RASSF1	0	0	0	0	0	0	0	0
ZMYND10	0	26	0	6	0	64	0	0
NPRL2	0	0	0	0	0	0	0	0
CYB561D2	0	0	0	0	0	0	0	0
Z84492.1	0	30	0	0	0	37	0	0
TMEM115	0	0	0	0	0	0	0	0
CACNA2D2	0	82	0	0	0	84	0	0
C3orf18	0	10	0	0	0	2	0	0
HEMK1	0	37	0	4	0	17	0	0
CISH	0	37	0	0	0	24	0	0
MAPKAPK3	0	16	0	4	0	18	0	0
DOCK3	0	101	0	7	0	141	0	0
MANF	0	0	0	0	0	0	0	0
RBM15B	0	0	0	0	0	0	0	0
DCAF1	0	48	0	1	0	29	0	0
RAD54L2	0	70	0	1	1	136	0	0
TEX264	0	45	0	2	0	55	0	0
GRM2	0	29	0	1	0	50	0	0
IQCF6	0	3	0	0	0	19	0	0
AC097636.1	0	1	0	0	0	10	0	0
IQCF3	0	1	0	0	0	10	0	0
IQCF2	0	1	0	0	0	11	0	0
IQCF5	0	0	0	4	0	0	0	0
IQCF1	0	11	0	1	0	18	0	0
RRP9	0	44	0	4	0	33	0	0
PARP3	0	1	0	1	0	7	0	0
GPR62	0	0	0	0	0	0	0	0
PCBP4	0	42	0	3	0	66	0	0
ABHD14B	0	31	0	2	0	31	0	0
ABHD14A	0	28	0	0	0	19	0	0
ABHD14A-ACY1	0	29	0	3	0	40	0	0
ACY1	0	1	0	3	0	22	0	0
RPL29	0	9	0	4	0	20	0	0
DUSP7	0	20	0	2	0	13	0	0
POC1A	0	34	0	1	0	41	0	0
ALAS1	0	36	0	7	0	44	0	0
TLR9	1	87	0	3	0	44	0	0
AC097637.1	1	95	0	5	0	61	0	0
TWF2	0	17	0	5	0	26	0	0
PPM1M	0	24	0	3	0	14	0	0
WDR82	0	13	0	0	0	8	0	0
GLYCTK	0	17	0	0	0	35	0	0
DNAH1	1	312	0	28	1	379	0	0
BAP1	1	62	0	0	0	43	0	0
PHF7	0	16	0	0	0	6	0	0
SEMA3G	0	69	0	9	0	107	0	0
TNNC1	0	16	0	1	0	7	0	0
NISCH	0	111	0	2	1	104	0	0
STAB1	0	156	0	19	0	164	0	0
NT5DC2	0	55	0	5	0	71	0	0
SMIM4	0	17	0	0	0	52	0	0
PBRM1	0	42	0	0	0	127	0	0
GNL3	0	0	0	0	0	0	0	0
GLT8D1	0	20	0	2	0	17	0	0
SPCS1	0	4	0	0	0	7	0	0
NEK4	0	26	0	12	0	37	0	0
ITIH1	0	90	0	21	0	97	0	0
ITIH3	0	101	0	5	0	44	0	0
ITIH4	0	74	0	5	0	31	0	0
AC006254.1	0	74	0	5	0	31	0	0
MUSTN1	0	0	0	0	0	0	0	0
TMEM110-MUSTN1	0	17	0	0	0	22	0	0
STIMATE	0	17	0	0	0	22	0	0
SFMBT1	0	36	0	2	1	62	0	0
AC096887.1	0	12	0	1	0	13	0	0
RFT1	0	36	0	3	0	57	0	0
PRKCD	0	55	0	0	0	50	0	0
TKT	0	38	0	0	0	44	0	0
DCP1A	0	48	0	0	0	26	0	0
CACNA1D	0	134	0	0	0	195	0	0
CHDH	0	26	0	4	0	42	0	0
IL17RB	0	16	0	6	0	26	0	0
ACTR8	0	31	0	6	0	35	0	0
SELENOK	0	0	0	0	0	0	0	0
CACNA2D3	0	117	0	7	0	103	0	0
LRTM1	0	43	0	7	0	13	0	0
WNT5A	0	15	0	1	0	30	0	0
ERC2	0	63	0	4	0	66	0	0
CCDC66	0	76	0	56	0	50	0	0
FAM208A	0	48	0	14	0	79	0	0
ARHGEF3	0	35	0	5	0	46	0	0
SPATA12	0	10	0	4	0	1	0	0
IL17RD	0	38	0	4	0	81	0	0
HESX1	0	4	0	1	0	8	0	0
APPL1	0	29	0	8	0	63	0	0
ASB14	0	26	0	14	0	48	0	0
DNAH12	0	186	0	48	3	334	0	0
PDE12	0	23	0	3	0	28	0	0
ARF4	0	4	0	0	0	9	0	0
DENND6A	0	16	0	3	0	43	0	0
SLMAP	0	36	0	1	0	56	0	0
FLNB	0	1018	0	8	4	316	0	0
DNASE1L3	0	20	0	6	0	21	0	0
ABHD6	0	25	0	2	0	27	0	0
RPP14	0	5	0	1	0	8	0	0
HTD2	0	5	0	1	0	8	0	0
PXK	0	19	0	3	0	29	0	0
PDHB	0	10	0	0	0	18	0	0
KCTD6	0	0	0	0	0	0	0	0
ACOX2	0	47	0	10	0	78	0	0
FAM107A	0	21	0	0	0	14	0	0
FAM3D	0	16	0	0	0	26	0	0
C3orf67	0	36	0	9	0	29	0	0
FHIT	0	12	0	0	0	8	0	0
PTPRG	0	74	0	3	0	159	0	0
C3orf14	0	0	0	0	0	5	0	0
FEZF2	0	47	0	0	0	28	0	0
CADPS	0	110	0	2	0	72	0	0
SYNPR	0	24	0	2	0	17	0	0
SNTN	0	6	0	4	0	11	0	0
C3orf49	0	0	0	0	0	0	0	0
THOC7	0	0	0	0	0	1	0	0
ATXN7	0	51	0	1	0	100	0	0
PSMD6	0	24	0	0	0	22	0	0
PRICKLE2	0	45	0	0	0	45	0	0
ADAMTS9	0	100	0	5	0	171	0	0
MAGI1	0	94	0	12	0	141	0	0
SLC25A26	2	152	0	8	0	111	0	0
LRIG1	2	190	0	6	0	153	0	0
KBTBD8	0	36	0	4	0	38	0	0
SUCLG2	0	24	0	7	0	84	0	0
FAM19A1	0	4	0	0	0	11	0	0
FAM19A4	0	12	0	4	0	48	0	0
EOGT	0	22	0	16	0	36	0	0
TMF1	0	28	0	3	0	41	0	0
UBA3	0	20	0	0	0	18	0	0
ARL6IP5	0	14	0	0	0	16	0	0
LMOD3	0	36	0	0	0	55	0	0
FRMD4B	0	48	0	2	0	117	0	0
MITF	0	36	0	1	0	44	0	0
MDFIC2	0	0	0	0	0	0	0	0
FOXP1	0	38	0	1	0	59	0	0
AC097634.4	0	41	0	2	0	67	0	0
EIF4E3	0	3	0	1	0	8	0	0
GPR27	0	0	0	0	0	0	0	0
PROK2	0	4	0	10	0	13	0	0
RYBP	0	7	0	1	0	6	0	0
SHQ1	0	19	0	12	0	41	0	0
GXYLT2	0	50	0	5	0	38	0	0
PPP4R2	0	30	0	0	0	19	0	0
EBLN2	0	0	0	0	0	0	0	0
PDZRN3	0	71	0	3	0	127	0	0
CNTN3	0	51	0	4	0	70	0	0
FRG2C	0	25	0	3	0	8	0	0
ZNF717	0	4	0	0	0	0	0	0
ROBO2	0	64	0	3	0	154	0	0
ROBO1	0	94	0	16	2	158	0	0
GBE1	0	27	0	13	0	84	0	0
CADM2	0	37	0	0	0	21	0	0
VGLL3	0	22	0	0	0	29	0	0
CHMP2B	0	7	0	5	0	23	0	0
POU1F1	0	19	0	2	0	12	0	0
HTR1F	0	13	0	1	0	13	0	0
CGGBP1	0	33	0	0	0	42	0	0
ZNF654	0	24	0	0	0	38	0	0
C3orf38	0	9	0	4	0	27	0	0
CSNKA2IP	0	0	0	0	0	0	0	0
EPHA3	0	51	0	1	0	74	0	0
PROS1	0	38	0	0	0	51	0	0
ARL13B	0	12	0	5	0	31	0	0
STX19	0	0	0	0	0	0	0	0
DHFR2	0	8	0	0	0	26	0	0
NSUN3	0	5	0	3	0	19	0	0
MTRNR2L12	0	0	0	0	0	0	0	0
EPHA6	0	65	0	1	0	77	0	0
ARL6	0	7	0	1	0	7	0	0
CRYBG3	0	104	0	21	0	98	0	0
RIOX2	0	17	0	13	0	55	0	0
GABRR3	0	2	0	3	0	5	0	0
OR5AC2	0	31	1	22	0	8	0	0
OR5H1	0	39	0	12	0	11	0	0
OR5H14	0	42	1	9	0	901	0	0
OR5H15	0	62	0	6	0	21	0	0
OR5H6	0	0	0	0	0	0	0	0
OR5H2	0	15	0	1	0	19	0	0
OR5K4	0	5	0	6	0	28	0	0
OR5K3	0	32	0	552	0	34	0	0
OR5K1	0	17	0	3	0	27	0	0
OR5K2	0	18	0	2	0	10	0	0
CLDND1	0	42	0	0	0	36	0	0
AC021660.3	0	28	0	2	0	28	0	0
GPR15	0	17	0	2	0	13	0	0
CPOX	1	39	0	2	0	39	0	0
ST3GAL6	0	21	0	1	0	37	0	0
DCBLD2	0	34	0	2	0	80	0	0
COL8A1	0	42	0	1	0	27	0	0
CMSS1	0	64	0	6	1	156	0	0
FILIP1L	0	61	0	6	1	137	0	0
TBC1D23	0	56	0	7	0	50	0	0
NIT2	0	13	0	5	0	22	0	0
TOMM70	0	29	0	1	0	31	0	0
LNP1	0	7	0	4	0	6	0	0
TMEM45A	0	15	0	5	0	9	0	0
ADGRG7	1	41	0	16	0	33	0	0
TFG	0	11	0	1	0	21	0	0
ABI3BP	0	44	0	6	0	82	0	0
IMPG2	0	46	0	6	0	77	0	0
SENP7	0	35	0	4	0	31	0	0
TRMT10C	0	28	0	4	0	31	0	0
PCNP	0	20	0	0	0	19	0	0
ZBTB11	0	44	0	1	0	43	0	0
RPL24	0	19	0	0	0	4	0	0
CEP97	0	41	0	3	0	52	0	0
NXPE3	0	27	0	4	0	43	0	0
NFKBIZ	0	49	0	3	0	58	0	0
ZPLD1	0	19	0	5	0	31	0	0
ALCAM	0	9	0	2	0	31	0	0
CBLB	0	55	0	3	1	113	0	0
CCDC54	0	11	0	4	0	6	0	0
BBX	0	48	0	4	0	74	0	0
CD47	0	9	0	1	0	11	0	0
IFT57	0	16	0	5	0	31	0	0
HHLA2	0	25	0	11	0	7	0	0
MYH15	2	97	0	23	0	118	0	0
CIP2A	0	55	0	9	0	48	0	0
DZIP3	0	45	0	7	0	99	0	0
RETNLB	0	11	0	1	0	6	0	0
TRAT1	0	11	0	9	0	27	0	0
GUCA1C	0	2	0	2	0	10	0	0
MORC1	0	31	0	6	0	25	0	0
C3orf85	0	0	0	0	0	0	0	0
DPPA2	0	19	0	1	0	7	0	0
DPPA4	0	28	0	4	0	7	0	0
NECTIN3	0	18	0	2	0	27	0	0
CD96	0	40	0	8	0	29	0	0
ZBED2	0	0	0	0	0	0	0	0
PLCXD2	0	12	0	0	0	29	0	0
PHLDB2	0	43	0	4	0	100	0	0
ABHD10	0	6	0	0	0	20	0	0
TAGLN3	0	9	0	0	0	6	0	0
TMPRSS7	0	46	0	30	0	65	0	0
C3orf52	0	13	0	6	0	10	0	0
GCSAM	0	6	0	0	0	0	0	0
SLC9C1	0	41	0	11	0	56	0	0
CD200	0	4	0	0	0	10	0	0
BTLA	0	10	0	0	0	4	0	0
ATG3	0	7	0	3	0	11	0	0
SLC35A5	0	11	0	6	0	22	0	0
CCDC80	0	50	0	2	0	68	0	0
CD200R1L	0	11	0	6	0	20	0	0
CD200R1	0	10	0	0	0	5	0	0
GTPBP8	0	16	0	10	0	30	0	0
NEPRO	0	16	0	8	0	34	0	0
BOC	0	59	0	4	0	123	0	0
CFAP44	0	99	0	19	0	95	0	0
AC112128.1	0	104	0	19	1	114	0	0
SPICE1	0	36	0	12	0	50	0	0
SIDT1	0	80	0	2	2	99	0	0
USF3	0	112	0	0	0	157	0	0
NAA50	0	3	0	1	0	10	0	0
ATP6V1A	0	31	0	0	0	16	0	0
GRAMD1C	0	44	0	8	0	17	0	0
ZDHHC23	0	23	0	2	0	25	0	0
CCDC191	0	27	0	16	0	51	0	0
QTRT2	0	28	0	17	0	62	0	0
DRD3	0	19	0	0	0	15	0	0
ZNF80	0	13	0	8	0	9	0	0
TIGIT	0	10	0	1	0	12	0	0
ZBTB20	0	39	0	1	0	18	0	0
GAP43	0	34	0	0	0	15	0	0
LSAMP	0	10	0	1	0	12	0	0
IGSF11	0	37	0	6	0	33	0	0
C3orf30	0	29	0	7	0	8	0	0
AC083800.1	0	5	0	1	0	10	0	0
UPK1B	0	9	0	3	0	31	0	0
B4GALT4	0	13	0	2	0	24	0	0
ARHGAP31	0	49	0	3	0	55	0	0
TMEM39A	0	19	0	0	0	26	0	0
POGLUT1	0	17	0	2	0	27	0	0
TIMMDC1	1	9	0	2	0	16	0	0
CD80	0	15	0	1	0	9	0	0
ADPRH	0	13	0	3	0	30	0	0
PLA1A	0	38	0	7	0	49	0	0
POPDC2	0	22	0	8	0	32	0	0
COX17	0	16	0	7	0	25	0	0
MAATS1	0	70	0	6	0	83	0	0
AC069444.2	0	77	0	7	0	85	0	0
NR1I2	0	53	0	6	0	36	0	0
GSK3B	0	34	0	0	0	19	0	0
GPR156	0	38	0	8	0	43	0	0
LRRC58	0	8	0	1	0	20	0	0
FSTL1	0	9	0	1	0	41	0	0
NDUFB4	0	4	0	2	0	14	0	0
