#Gene	syn.obs	syn.haps	lgd.obs	lgd.haps	dmis.obs	dmis.haps	lgd/dmis.obs	lgd/dmis.haps
OCIAD2	0	3	0	1	0	4	0	0
CWH43	0	61	0	7	0	43	0	0
DCUN1D4	1	14	0	2	0	17	0	0
LRRC66	0	46	0	18	0	28	0	0
SGCB	0	12	0	4	0	50	0	0
SPATA18	0	42	0	12	0	52	0	0
USP46	0	21	0	0	0	11	0	0
ERVMER34-1	0	0	0	0	0	0	0	0
RASL11B	0	22	0	0	0	28	0	0
SCFD2	0	25	0	8	0	48	0	0
FIP1L1	0	15	0	3	0	12	0	0
AC058822.1	0	175	0	19	3	182	0	0
LNX1	0	48	0	11	0	83	0	0
CHIC2	0	36	0	1	0	9	0	0
GSX2	0	16	0	0	0	10	0	0
PDGFRA	0	60	0	4	0	69	0	0
KIT	0	79	0	1	0	38	0	0
KDR	1	123	0	0	0	87	0	0
SRD5A3	0	10	0	2	0	12	0	0
TMEM165	0	22	0	3	0	36	0	0
CLOCK	0	33	0	3	0	33	0	0
PDCL2	0	5	0	2	0	18	0	0
NMU	0	4	0	2	0	16	0	0
EXOC1L	0	0	0	0	0	0	0	0
EXOC1	0	23	0	10	0	44	0	0
CEP135	0	51	0	15	0	101	0	0
KIAA1211	0	109	0	4	0	84	0	0
AASDH	0	46	0	12	0	73	0	0
PPAT	0	19	0	1	0	16	0	0
PAICS	0	14	0	0	0	37	0	0
SRP72	0	37	0	1	2	58	0	0
ARL9	0	6	0	0	0	13	0	0
THEGL	0	27	0	2	0	3	0	0
HOPX	0	3	0	1	0	11	0	0
SPINK2	0	1	0	2	0	6	0	0
REST	0	79	0	2	0	53	0	0
NOA1	0	37	0	2	0	55	0	0
POLR2B	0	31	0	1	0	26	0	0
IGFBP7	0	9	0	4	0	37	0	0
ADGRL3	0	79	0	3	0	93	0	0
TECRL	0	4	0	3	0	13	0	0
EPHA5	0	66	0	2	0	76	0	0
CENPC	0	53	0	6	0	28	0	0
STAP1	0	16	0	4	0	25	0	0
UBA6	0	26	0	10	0	86	0	0
GNRHR	0	14	0	0	0	14	0	0
TMPRSS11D	0	20	0	13	0	26	0	0
TMPRSS11A	0	19	0	10	0	27	0	0
TMPRSS11F	0	31	0	1	0	13	0	0
TMPRSS11B	0	32	0	1	0	18	0	0
YTHDC1	0	20	0	0	0	48	0	0
TMPRSS11E	0	28	0	12	0	19	0	0
UGT2B17	3	14	1	4	5	30	0	0
UGT2B15	0	13	0	12	0	18	0	0
UGT2B10	0	53	0	11	0	57	0	0
UGT2A3	0	44	0	8	0	11	0	0
UGT2B7	0	25	0	7	0	36	0	0
UGT2B11	0	54	0	8	0	40	0	0
UGT2B28	2	51	2	12	0	18	0	0
UGT2B4	0	19	0	16	0	30	0	0
UGT2A1	0	12	0	20	0	34	0	0
UGT2A2	0	9	0	14	0	24	0	0
SULT1B1	0	7	0	2	0	18	0	0
AC108941.2	0	2	0	2	0	4	0	0
SULT1E1	0	4	0	2	0	12	0	0
CSN1S1	0	23	0	10	0	3	0	0
CSN2	0	12	0	1	0	1	0	0
STATH	0	2	0	1	0	1	0	0
HTN3	0	3	0	5	0	0	0	0
HTN1	0	3	0	3	0	0	0	0
PRR27	0	16	0	1	0	0	0	0
ODAM	0	14	0	2	0	4	0	0
FDCSP	0	2	0	0	0	1	0	0
CSN3	0	3	0	3	0	2	0	0
CABS1	0	24	0	2	0	17	0	0
SMR3A	0	7	0	3	0	0	0	0
SMR3B	0	7	0	11	0	3	0	0
OPRPN	0	16	0	3	0	1	0	0
MUC7	0	18	0	0	0	2	0	0
AMTN	0	14	0	1	0	16	0	0
AMBN	0	32	0	9	0	13	0	0
ENAM	0	97	0	20	1	63	0	0
JCHAIN	0	7	0	1	0	4	0	0
UTP3	0	19	0	0	0	41	0	0
RUFY3	0	19	0	1	0	27	0	0
GRSF1	0	24	0	10	0	67	0	0
MOB1B	0	14	0	2	0	23	0	0
DCK	0	7	0	1	0	14	0	0
SLC4A4	0	71	0	4	0	57	0	0
GC	0	27	0	3	0	17	0	0
NPFFR2	0	28	0	14	0	42	0	0
ADAMTS3	0	86	0	4	1	116	0	0
COX18	0	33	0	5	0	37	0	0
ANKRD17	0	92	0	1	0	90	0	0
ALB	0	51	0	3	0	43	0	0
AFP	0	37	0	10	0	20	0	0
AFM	0	30	0	15	0	25	0	0
RASSF6	0	15	0	9	0	56	0	0
CXCL8	0	8	0	0	0	1	0	0
CXCL6	0	8	0	1	0	2	0	0
PF4V1	0	6	0	1	0	16	0	0
CXCL1	0	16	0	0	0	3	0	0
PF4	0	18	0	3	0	0	0	0
PPBP	0	8	0	0	0	6	0	0
CXCL5	0	7	0	2	0	3	0	0
CXCL3	0	16	0	1	0	4	0	0
CXCL2	0	0	0	0	0	0	0	0
MTHFD2L	0	19	0	2	0	22	0	0
EPGN	0	9	0	3	0	6	0	0
EREG	0	4	0	2	0	17	0	0
AREG	0	16	0	1	0	12	0	0
BTC	0	11	0	0	0	21	0	0
PARM1	0	31	0	0	0	11	0	0
RCHY1	0	1	0	3	0	9	0	0
THAP6	0	15	0	1	0	22	0	0
ODAPH	0	11	0	7	0	3	0	0
CDKL2	0	13	0	5	1	39	0	0
G3BP2	0	6	0	1	0	22	0	0
USO1	0	44	0	2	0	58	0	0
PPEF2	0	42	0	26	0	58	0	0
NAAA	0	15	0	5	0	50	0	0
SDAD1	0	39	0	5	0	65	0	0
CXCL9	0	0	0	3	0	1	0	0
ART3	0	18	0	6	0	25	0	0
CXCL10	0	4	0	2	0	0	0	0
CXCL11	0	4	0	0	0	5	0	0
NUP54	0	33	0	1	0	30	0	0
SCARB2	0	20	0	3	0	27	0	0
FAM47E	0	28	0	9	0	9	0	0
FAM47E-STBD1	0	48	0	31	0	34	0	0
STBD1	0	20	0	22	0	25	0	0
CCDC158	0	36	0	17	0	111	0	0
SHROOM3	0	98	0	4	0	110	0	0
SOWAHB	0	42	0	4	0	43	0	0
SEPT11	0	15	0	0	0	21	0	0
CCNI	0	9	0	2	0	20	0	0
CCNG2	0	15	0	0	0	16	0	0
CXCL13	0	2	0	3	0	3	0	0
CNOT6L	0	23	0	1	0	25	0	0
MRPL1	0	11	0	4	0	23	0	0
FRAS1	1	269	0	21	3	373	0	0
ANXA3	0	14	0	9	0	56	0	0
BMP2K	0	61	0	5	0	95	0	0
PAQR3	0	37	0	6	0	55	0	0
NAA11	0	17	0	10	0	14	0	0
GK2	0	36	0	8	0	71	0	0
ANTXR2	0	14	0	356	0	29	0	0
PRDM8	0	67	0	1	0	49	0	0
FGF5	0	21	0	3	0	39	0	0
CFAP299	0	10	0	5	0	21	0	0
BMP3	0	38	0	2	0	38	0	0
PRKG2	0	19	0	2	0	38	0	0
RASGEF1B	0	16	0	1	0	30	0	0
HNRNPD	0	19	0	0	0	11	0	0
HNRNPDL	0	0	0	0	0	0	0	0
ENOPH1	0	16	0	1	0	11	0	0
TMEM150C	0	11	0	0	0	16	0	0
SCD5	0	19	0	2	0	43	0	0
SEC31A	0	50	0	2	0	85	0	0
THAP9	0	43	0	3	0	26	0	0
LIN54	0	61	0	1	0	56	0	0
COPS4	0	25	0	0	0	17	0	0
PLAC8	0	3	0	2	0	3	0	0
COQ2	0	26	0	2	0	22	0	0
HPSE	0	18	0	6	0	45	0	0
HELQ	0	33	0	8	0	78	0	0
MRPS18C	0	0	0	5	0	7	0	0
ABRAXAS1	0	14	0	10	0	36	0	0
GPAT3	0	21	0	17	0	44	0	0
NKX6-1	0	33	0	1	0	29	0	0
CDS1	0	4	0	0	0	40	0	0
WDFY3	0	171	0	5	1	204	0	0
ARHGAP24	0	45	0	5	0	74	0	0
MAPK10	0	46	0	0	0	46	0	0
PTPN13	0	117	0	14	0	167	0	0
SLC10A6	0	22	0	2	0	18	0	0
C4orf36	0	4	0	4	0	9	0	0
AC093827.5	0	4	0	4	0	9	0	0
AFF1	0	130	0	91	0	90	0	0
KLHL8	0	18	0	6	0	28	0	0
HSD17B13	0	17	0	11	0	21	0	0
HSD17B11	0	26	0	2	0	9	0	0
NUDT9	0	6	0	4	0	11	0	0
SPARCL1	0	34	0	2	0	43	0	0
DSPP	0	200	0	3	0	46	0	0
DMP1	0	24	0	3	0	18	0	0
IBSP	0	29	0	4	0	11	0	0
MEPE	0	23	0	19	0	19	0	0
SPP1	0	14	0	4	0	28	0	0
PKD2	0	55	0	2	1	81	0	0
ABCG2	0	42	0	21	0	59	0	0
PPM1K	0	4	0	0	0	20	0	0
HERC6	0	59	0	12	0	30	0	0
HERC5	0	30	0	2	0	50	0	0
PYURF	0	1	0	2	0	2	0	0
PIGY	0	0	0	0	0	0	0	0
AC098582.1	0	2	0	0	0	0	0	0
HERC3	0	46	0	1	0	45	0	0
NAP1L5	0	0	0	0	0	0	0	0
FAM13A	0	49	0	4	0	76	0	0
TIGD2	0	14	0	3	0	25	0	0
GPRIN3	0	63	0	0	0	37	0	0
SNCA	0	16	0	0	0	4	0	0
MMRN1	0	72	0	5	0	98	0	0
CCSER1	0	42	0	5	0	55	0	0
GRID2	0	45	0	0	0	78	0	0
ATOH1	0	28	0	0	0	33	0	0
SMARCAD1	0	40	0	2	0	39	0	0
HPGDS	0	12	0	3	0	28	0	0
PDLIM5	0	30	0	1	0	54	0	0
BMPR1B	0	34	0	4	0	51	0	0
UNC5C	0	78	0	0	0	111	0	0
PDHA2	0	43	0	3	0	29	0	0
STPG2	0	7	0	12	0	42	0	0
RAP1GDS1	0	30	0	1	0	55	0	0
TSPAN5	0	16	0	1	0	14	0	0
EIF4E	0	6	0	3	0	5	0	0
METAP1	0	17	0	1	0	35	0	0
ADH5	0	21	0	7	0	38	0	0
ADH4	0	9	0	3	0	31	0	0
ADH6	0	21	0	2	0	37	0	0
ADH1A	0	20	0	8	0	22	0	0
ADH1B	0	28	0	3	0	41	0	0
ADH1C	0	0	0	1	0	3	0	0
ADH7	0	24	0	2	0	43	0	0
C4orf17	0	14	0	2	0	10	0	0
TRMT10A	0	3	0	4	0	23	0	0
MTTP	0	50	0	2	0	35	0	0
C4orf54	0	101	0	8	0	158	0	0
DAPP1	0	7	0	0	0	7	0	0
LAMTOR3	0	2	0	0	0	7	0	0
DNAJB14	0	0	0	0	0	0	0	0
H2AFZ	0	18	0	0	0	5	0	0
DDIT4L	0	6	0	3	0	26	0	0
EMCN	0	6	0	3	0	17	0	0
PPP3CA	0	26	0	2	0	6	0	0
BANK1	0	35	0	11	0	34	0	0
SLC39A8	0	32	0	1	0	30	0	0
NFKB1	0	60	0	0	0	47	0	0
MANBA	0	29	0	6	0	58	0	0
UBE2D3	0	16	0	1	0	7	0	0
CISD2	0	3	0	0	0	3	0	0
SLC9B1	0	11	0	13	0	23	0	0
SLC9B2	0	39	0	2	1	57	0	0
BDH2	0	20	0	4	0	21	0	0
CENPE	0	139	0	2	0	132	0	0
TACR3	0	25	0	3	0	15	0	0
CXXC4	0	20	0	1	0	14	0	0
TET2	0	53	0	3	0	45	0	0
PPA2	0	6	0	5	0	32	0	0
ARHGEF38	0	70	0	3	0	83	0	0
INTS12	0	50	0	4	0	69	0	0
GSTCD	0	22	0	3	0	45	0	0
NPNT	0	31	0	2	0	56	0	0
TBCK	0	40	0	7	0	71	0	0
AIMP1	0	9	0	2	0	26	0	0
GIMD1	0	28	0	4	0	13	0	0
DKK2	0	8	0	0	0	24	0	0
PAPSS1	0	12	0	4	0	59	0	0
SGMS2	0	20	0	3	0	25	0	0
CYP2U1	0	30	0	1	0	40	0	0
HADH	0	10	0	0	0	32	0	0
LEF1	0	42	0	1	0	43	0	0
RPL34	0	2	0	0	0	11	0	0
OSTC	0	8	0	1	0	7	0	0
ETNPPL	0	21	0	6	0	21	0	0
COL25A1	0	48	0	6	0	39	0	0
SEC24B	0	752	0	8	1	98	0	0
MCUB	0	4	0	1	0	7	0	0
CASP6	0	14	0	4	0	35	0	0
PLA2G12A	0	6	0	3	0	19	0	0
AC126283.2	0	28	0	11	0	72	0	0
CFI	0	22	0	8	0	53	0	0
GAR1	0	11	0	0	0	18	0	0
RRH	0	10	0	4	0	38	0	0
LRIT3	0	24	0	1	0	14	0	0
EGF	0	61	0	24	0	20	0	0
ELOVL6	0	14	0	0	0	12	0	0
ENPEP	0	40	0	23	0	97	0	0
PITX2	0	33	0	0	0	25	0	0
FAM241A	0	3	0	2	0	5	0	0
AP1AR	0	22	0	1	0	22	0	0
TIFA	0	11	0	5	0	15	0	0
ALPK1	0	55	0	10	0	53	0	0
NEUROG2	0	18	0	1	0	12	0	0
ZGRF1	0	27	0	12	0	29	0	0
LARP7	0	24	0	5	0	26	0	0
ANK2	1	222	0	2	0	234	0	0
CAMK2D	0	10	0	0	0	16	0	0
ARSJ	0	31	0	6	0	40	0	0
UGT8	0	19	0	0	0	40	0	0
NDST4	0	36	0	2	0	100	0	0
MTRNR2L13	0	0	0	0	0	0	0	0
TRAM1L1	0	18	0	3	0	26	0	0
NDST3	0	38	0	1	0	28	0	0
PRSS12	0	47	0	23	0	84	0	0
METTL14	0	9	0	1	0	18	0	0
SEC24D	0	58	0	3	0	67	0	0
SYNPO2	2	44	0	17	0	93	0	0
MYOZ2	0	10	0	3	0	19	0	0
USP53	0	43	0	2	0	59	0	0
C4orf3	0	12	0	3	0	7	0	0
FABP2	0	2	0	0	0	5	0	0
PDE5A	0	42	0	11	0	65	0	0
MAD2L1	0	5	0	0	0	11	0	0
PRDM5	0	25	0	1	0	43	0	0
NDNF	0	31	0	0	0	61	0	0
TNIP3	0	19	0	1	0	8	0	0
QRFPR	0	23	0	2	0	31	0	0
ANXA5	0	14	0	9	0	37	0	0
TMEM155	0	0	0	0	0	0	0	0
EXOSC9	0	21	0	7	0	30	0	0
CCNA2	0	0	0	1	0	1	0	0
BBS7	0	40	0	5	0	46	0	0
TRPC3	0	74	0	2	0	66	0	0
KIAA1109	0	145	0	21	0	275	0	0
ADAD1	0	19	0	1	0	42	0	0
IL2	0	4	0	0	0	3	0	0
IL21	0	2	0	0	0	3	0	0
BBS12	0	33	0	9	0	52	0	0
FGF2	0	25	0	4	0	9	0	0
NUDT6	0	2	0	0	0	9	0	0
SPATA5	0	27	0	7	0	40	0	0
SPRY1	0	19	0	2	0	35	0	0
ANKRD50	0	81	0	2	0	86	0	0
FAT4	2	312	0	7	2	496	0	0
INTU	0	25	0	4	0	61	0	0
SLC25A31	0	26	0	0	0	15	0	0
HSPA4L	0	27	0	3	0	70	0	0
PLK4	0	486	0	10	0	65	0	0
MFSD8	0	22	0	7	0	29	0	0
ABHD18	0	3	0	6	0	17	0	0
LARP1B	0	48	0	5	0	63	0	0
PGRMC2	0	13	0	1	0	19	0	0
JADE1	0	44	0	0	0	50	0	0
SCLT1	0	51	0	7	0	66	0	0
C4orf33	0	9	0	6	0	19	0	0
PCDH10	0	62	0	2	0	56	0	0
PABPC4L	0	11	0	3	0	19	0	0
PCDH18	0	54	0	1	0	111	0	0
SLC7A11	0	11	0	2	0	40	0	0
NOCT	0	21	0	2	0	26	0	0
ELF2	0	54	0	2	0	53	0	0
MGARP	0	10	0	2	0	15	0	0
NDUFC1	0	12	0	2	0	13	0	0
NAA15	0	44	0	0	0	51	0	0
RAB33B	0	16	0	0	0	19	0	0
SETD7	0	13	0	0	0	51	0	0
MGST2	0	23	0	0	0	17	0	0
MAML3	0	67	0	1	0	28	0	0
SCOC	0	0	0	0	0	3	0	0
CLGN	0	17	0	8	0	27	0	0
MGAT4D	0	0	0	0	0	0	0	0
ELMOD2	0	8	0	5	0	10	0	0
UCP1	0	33	0	3	0	35	0	0
TBC1D9	0	676	0	1	0	71	0	0
RNF150	0	23	0	2	0	57	0	0
ZNF330	0	7	0	1	0	29	0	0
IL15	0	4	0	0	0	5	0	0
INPP4B	0	38	0	1	0	36	0	0
USP38	0	57	0	5	0	67	0	0
GAB1	1	44	0	2	0	22	0	0
SMARCA5	0	24	0	0	0	30	0	0
FREM3	0	100	0	14	0	149	0	0
GYPE	0	14	0	1	0	0	0	0
GYPB	0	2	0	6	0	4	0	0
GYPA	0	4	0	1	0	6	0	0
AC098588.1	0	27	0	3	0	68	0	0
HHIP	0	24	0	1	0	58	0	0
ANAPC10	0	3	0	2	0	10	0	0
ABCE1	0	31	0	1	0	11	0	0
OTUD4	1	46	0	6	0	64	0	0
SMAD1	0	16	0	0	0	20	0	0
MMAA	0	31	0	12	0	35	0	0
C4orf51	0	19	0	4	0	12	0	0
ZNF827	0	68	0	0	0	83	0	0
LSM6	0	6	0	0	0	2	0	0
REELD1	0	0	0	0	0	0	0	0
SLC10A7	0	8	0	5	0	11	0	0
POU4F2	0	120	0	0	0	51	0	0
TTC29	0	17	0	9	0	64	0	0
EDNRA	1	22	0	0	0	9	0	0
TMEM184C	0	26	0	0	0	50	0	0
PRMT9	0	21	0	1	0	72	0	0
ARHGAP10	0	61	0	6	0	89	0	0
NR3C2	0	59	0	0	0	33	0	0
IQCM	0	0	0	0	0	0	0	0
DCLK2	0	65	0	2	0	56	0	0
LRBA	1	122	0	7	1	256	0	0
MAB21L2	0	22	0	2	0	35	0	0
RPS3A	0	22	0	0	0	11	0	0
SH3D19	0	67	0	9	0	84	0	0
PRSS48	0	13	0	5	0	10	0	0
FAM160A1	0	69	0	12	0	99	0	0
GATB	0	35	0	4	0	56	0	0
FBXW7	0	33	0	1	0	35	0	0
TMEM154	0	4	0	0	0	5	0	0
TIGD4	0	13	0	2	0	36	0	0
ARFIP1	0	14	0	4	0	20	0	0
FHDC1	0	70	0	4	0	79	0	0
TRIM2	0	51	0	4	0	46	0	0
MND1	0	6	0	2	0	16	0	0
