#Gene	syn.obs	syn.haps	lgd.obs	lgd.haps	dmis.obs	dmis.haps	lgd/dmis.obs	lgd/dmis.haps
GREB1L	0	57	0	2	0	105	0	0
ESCO1	0	31	0	1	0	56	0	0
SNRPD1	0	4	0	0	0	3	0	0
ABHD3	0	29	0	3	0	29	0	0
MIB1	0	75	0	30	0	57	0	0
GATA6	0	77	0	1	0	60	0	0
CTAGE1	0	43	0	4	0	36	0	0
RBBP8	0	24	0	2	1	68	0	0
CABLES1	0	47	0	2	0	75	0	0
TMEM241	0	20	0	5	0	61	0	0
RIOK3	0	13	0	2	0	32	0	0
RMC1	0	38	0	1	0	64	0	0
NPC1	0	82	0	4	0	148	0	0
ANKRD29	0	9	0	2	0	30	0	0
LAMA3	0	196	0	18	0	251	0	0
TTC39C	0	22	0	1	0	36	0	0
CABYR	0	3	0	2	0	1	0	0
OSBPL1A	0	27	0	4	0	49	0	0
IMPACT	0	8	0	2	0	38	0	0
HRH4	0	12	0	1	0	12	0	0
ZNF521	0	99	0	0	0	100	0	0
SS18	0	21	0	0	0	31	0	0
PSMA8	0	11	0	2	0	43	0	0
TAF4B	0	39	0	3	0	49	0	0
KCTD1	0	15	0	0	0	19	0	0
AQP4	0	8	0	1	0	27	0	0
CHST9	0	0	0	0	0	0	0	0
CDH2	0	70	0	0	0	81	0	0
DSC3	0	55	0	17	0	60	0	0
DSC2	0	46	0	1	0	57	0	0
DSC1	0	49	0	7	0	73	0	0
DSG1	0	87	0	4	0	110	0	0
DSG4	0	77	0	16	0	96	0	0
DSG3	0	52	0	21	0	79	0	0
DSG2	0	41	0	2	0	73	0	0
TTR	0	9	0	0	0	8	0	0
B4GALT6	0	15	0	0	0	20	0	0
SLC25A52	0	8	0	0	0	39	0	0
TRAPPC8	0	65	0	2	0	101	0	0
RNF125	0	11	0	1	0	14	0	0
RNF138	0	11	0	0	0	7	0	0
GAREM1	0	111	0	16	1	92	0	0
MEP1B	0	46	0	12	1	39	0	0
KLHL14	0	1198	0	0	0	55	0	0
CCDC178	0	40	0	22	0	35	0	0
ASXL3	1	132	0	3	0	170	0	0
NOL4	0	69	0	0	0	42	0	0
DTNA	0	41	0	3	0	52	0	0
MAPRE2	0	10	0	0	0	4	0	0
ZNF397	0	22	0	4	0	25	0	0
ZSCAN30	0	10	0	3	0	6	0	0
ZNF24	0	12	0	1	0	8	0	0
ZNF396	0	9	0	9	0	8	0	0
AC007998.2	0	2	0	1	0	7	0	0
INO80C	0	2	0	1	0	7	0	0
GALNT1	0	21	0	0	0	30	0	0
C18orf21	0	4	0	0	0	3	0	0
RPRD1A	0	12	0	2	0	14	0	0
SLC39A6	0	37	0	4	0	38	0	0
ELP2	0	22	0	8	0	39	0	0
MOCOS	0	49	0	13	0	91	0	0
FHOD3	0	110	0	4	0	145	0	0
TPGS2	0	23	0	1	0	25	0	0
KIAA1328	0	23	0	10	0	26	0	0
CELF4	0	63	0	2	0	24	0	0
PIK3C3	0	29	0	4	0	44	0	0
RIT2	0	12	0	1	0	21	0	0
SYT4	0	29	0	1	0	38	0	0
SETBP1	1	130	0	0	0	125	0	0
SLC14A2	0	61	0	5	0	100	0	0
SLC14A1	0	23	0	5	0	17	0	0
SIGLEC15	0	25	0	2	0	42	0	0
EPG5	1	162	0	12	0	174	0	0
PSTPIP2	0	12	0	1	0	9	0	0
ATP5F1A	0	27	0	1	0	43	0	0
HAUS1	0	7	0	12	0	15	0	0
C18orf25	0	21	0	0	0	26	0	0
RNF165	0	37	0	1	0	21	0	0
LOXHD1	0	127	0	7	0	227	0	0
ST8SIA5	0	32	0	1	0	31	0	0
PIAS2	0	27	0	0	0	25	0	0
KATNAL2	0	20	0	7	0	37	0	0
ELOA3D	0	0	0	0	0	0	0	0
ELOA3C	0	0	0	0	0	0	0	0
ELOA3B	0	0	0	0	0	0	0	0
ELOA3	0	0	0	0	0	0	0	0
ELOA2	0	0	0	0	0	0	0	0
HDHD2	0	9	0	2	0	33	0	0
AC012254.2	0	12	0	3	0	35	0	0
IER3IP1	0	3	0	1	0	2	0	0
SKOR2	0	6	0	0	0	30	0	0
SMAD2	0	18	0	1	0	6	0	0
ZBTB7C	0	52	0	3	1	60	0	0
CTIF	0	81	0	1	0	75	0	0
SMAD7	0	67	0	2	0	24	0	0
DYM	0	26	0	2	0	66	0	0
C18orf32	0	13	0	1	0	8	0	0
RPL17-C18orf32	0	13	0	1	0	8	0	0
RPL17	0	0	0	0	0	0	0	0
LIPG	0	21	0	2	0	44	0	0
ACAA2	0	25	0	5	0	36	0	0
AC090227.1	0	18	0	2	0	43	0	0
MYO5B	0	103	0	7	0	203	0	0
CFAP53	0	23	0	10	0	57	0	0
MBD1	0	47	0	3	0	40	0	0
CXXC1	0	1	0	0	0	2	0	0
SKA1	0	9	0	10	0	10	0	0
MAPK4	0	65	0	2	0	47	0	0
MRO	0	18	0	8	0	15	0	0
ME2	0	8	0	14	0	35	0	0
ELAC1	0	14	0	2	0	22	0	0
AC091551.1	0	20	0	2	0	33	0	0
SMAD4	0	16	0	0	0	20	0	0
MEX3C	0	51	0	0	0	58	0	0
DCC	0	77	0	1	0	103	0	0
MBD2	0	23	0	1	0	30	0	0
POLI	0	14	0	8	0	36	0	0
STARD6	0	2	0	3	0	10	0	0
C18orf54	0	29	0	5	0	15	0	0
DYNAP	0	14	0	4	0	4	0	0
RAB27B	0	13	0	0	0	9	0	0
CCDC68	0	12	0	3	0	24	0	0
TCF4	0	56	0	2	0	40	0	0
TXNL1	0	20	0	0	0	17	0	0
WDR7	1	125	0	12	0	108	0	0
BOD1L2	0	15	0	4	0	12	0	0
ST8SIA3	0	44	0	6	0	41	0	0
ONECUT2	0	47	0	1	0	62	0	0
FECH	0	32	0	4	0	40	0	0
NARS	0	25	0	2	0	52	0	0
ATP8B1	0	45	0	7	0	96	0	0
NEDD4L	0	74	0	2	0	23	0	0
ALPK2	0	1146	0	13	0	76	0	0
MALT1	0	46	0	5	0	45	0	0
ZNF532	1	90	0	0	1	104	0	0
SEC11C	0	3	0	2	0	3	0	0
GRP	0	3	0	0	0	7	0	0
RAX	0	13	0	1	0	5	0	0
CPLX4	0	8	0	1	0	19	0	0
LMAN1	0	19	0	1	0	44	0	0
CCBE1	0	39	0	7	0	105	0	0
PMAIP1	0	11	0	4	0	2	0	0
MC4R	0	23	0	3	0	37	0	0
CDH20	1	84	0	1	0	63	0	0
RNF152	0	17	0	0	0	19	0	0
PIGN	0	52	0	7	0	60	0	0
RELCH	0	37	0	0	0	61	0	0
TNFRSF11A	0	31	0	2	0	21	0	0
ZCCHC2	0	449	0	0	1	107	0	0
PHLPP1	1	135	0	1	1	151	0	0
BCL2	0	6	0	1	0	7	0	0
KDSR	0	4	0	0	0	19	0	0
VPS4B	0	11	0	1	0	20	0	0
SERPINB5	0	9	0	0	0	57	0	0
SERPINB12	0	24	0	11	0	30	0	0
SERPINB13	0	32	0	2	0	23	0	0
SERPINB4	0	21	0	13	0	11	0	0
SERPINB11	0	56	0	32	0	35	0	0
SERPINB3	0	26	0	14	0	23	0	0
SERPINB7	0	31	0	4	0	42	0	0
SERPINB2	0	24	0	0	0	29	0	0
SERPINB10	0	50	0	12	0	60	0	0
HMSD	0	9	0	3	0	5	0	0
SERPINB8	0	13	0	1	0	16	0	0
CDH7	0	52	0	1	0	62	0	0
CDH19	0	36	0	14	0	73	0	0
DSEL	0	66	0	6	0	119	0	0
TMX3	0	20	0	2	0	12	0	0
CCDC102B	1	22	0	4	0	28	0	0
DOK6	0	15	0	0	0	29	0	0
CD226	0	18	0	2	0	8	0	0
RTTN	0	106	0	14	0	202	0	0
SOCS6	0	33	0	1	0	50	0	0
CBLN2	0	14	0	2	0	5	0	0
NETO1	0	31	0	1	0	20	0	0
FBXO15	0	29	0	3	0	17	0	0
TIMM21	0	11	0	3	0	32	0	0
CYB5A	0	14	0	0	0	4	0	0
C18orf63	0	11	0	13	0	31	0	0
FAM69C	0	60	0	7	0	34	0	0
CNDP2	0	67	0	6	0	57	0	0
CNDP1	0	38	0	5	0	45	0	0
ZNF407	2	124	0	1	0	140	0	0
ZADH2	0	20	0	1	0	37	0	0
TSHZ1	1	152	0	2	0	105	0	0
SMIM21	0	8	0	1	0	0	0	0
ZNF516	0	158	0	0	0	69	0	0
ZNF236	1	178	0	992	0	109	0	0
MBP	0	3	0	0	0	22	0	0
GALR1	0	24	0	4	0	36	0	0
SALL3	0	110	0	10	1	137	0	0
ATP9B	0	133	0	10	0	120	0	0
NFATC1	1	133	0	0	1	115	0	0
CTDP1	1	107	0	2	1	80	0	0
KCNG2	0	66	0	1	0	65	0	0
PQLC1	0	2	0	0	0	2	0	0
HSBP1L1	0	0	0	1	0	2	0	0
TXNL4A	0	23	0	0	0	1	0	0
AC090360.1	0	22	0	3	0	9	0	0
RBFA	0	22	0	3	0	9	0	0
ADNP2	0	82	0	2	0	67	0	0
PARD6G	0	24	0	3	0	30	0	0
